sample_name	contig	virus	splice_type	virus_brkend_grp	tumor_or_normal	total_rpm	Gene_ID	project	cohort
EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr16~9103260~+~NC_009334_172764nt_Human_herpesvirus_4_type_2~40311~-	EBV	GT-AG	NC_009334_172764nt_Human_herpesvirus_4_type_2:40311	tumor_cell_line	0.009560165	C16orf72^ENSG00000182831.10	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	NC_001702_8135nt_Murine_type_C_retrovirus~5507~-~chr12~15789160~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.6866332	EPS8^ENSG00000151491.11	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	NC_001702_8135nt_Murine_type_C_retrovirus~5507~-~chr9~127523678~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.5677929	FAM129B^ENSG00000136830.10	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	chr5~149142109~+~NC_001702_8135nt_Murine_type_C_retrovirus~5507~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.435748	ABLIM3^ENSG00000173210.18	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	chr15~63189749~+~NC_001702_8135nt_Murine_type_C_retrovirus~5507~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.3829301	RAB8B^ENSG00000166128.11	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	chr15~64500167~+~NC_001702_8135nt_Murine_type_C_retrovirus~5507~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.3565211	ZNF609^ENSG00000180357.8	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	NC_001702_8135nt_Murine_type_C_retrovirus~5507~-~chr12~52191602~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.3433166	KRT80^ENSG00000167767.12	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	chr16~16016622~+~NC_001702_8135nt_Murine_type_C_retrovirus~5507~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.07922691	ABCC1^ENSG00000103222.17	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	chr13~51660664~+~NC_001702_8135nt_Murine_type_C_retrovirus~5507~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.06602243	WDFY2^ENSG00000139668.8	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	NC_001702_8135nt_Murine_type_C_retrovirus~1112~-~chr9~127523678~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:1112	tumor_cell_line	0.06602243	FAM129B^ENSG00000136830.10	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	NC_007815_8197nt_PreXMRV_1~206~+~chr5~168371423~+	NC_007815_8197nt_PreXMRV_1	GT-AG	NC_007815_8197nt_PreXMRV_1:206	tumor_cell_line	0.05281794	WWC1^ENSG00000113645.12	CCLE	CCLE
SH10TC_STOMACH^CCLE^tumor_cell_line	NC_007815_8197nt_PreXMRV_1~206~+~chr12~643958~+	NC_007815_8197nt_PreXMRV_1	GT-AG	NC_007815_8197nt_PreXMRV_1:206	tumor_cell_line	0.05281794	RP11-218M22.1^ENSG00000177406.4	CCLE	CCLE
NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_007605_171823nt_Human_gammaherpesvirus_4~14553~-~chr1~32806481~+	EBV	GT-AG	NC_007605_171823nt_Human_gammaherpesvirus_4:14553	tumor_cell_line	0.00861135	YARS^ENSG00000134684.9	CCLE	CCLE
22RV1_PROSTATE^CCLE^tumor_cell_line	NC_007815_8197nt_PreXMRV_1~5489~-~chr19~1174171~+	NC_007815_8197nt_PreXMRV_1	GT-AG	NC_007815_8197nt_PreXMRV_1:5489	tumor_cell_line	10.30549	SBNO2^ENSG00000064932.14	CCLE	CCLE
22RV1_PROSTATE^CCLE^tumor_cell_line	NC_007815_8197nt_PreXMRV_1~5489~-~chr7~99434789~+	NC_007815_8197nt_PreXMRV_1	GT-AG	NC_007815_8197nt_PreXMRV_1:5489	tumor_cell_line	4.027194	PTCD1^ENSG00000106246.16	CCLE	CCLE
22RV1_PROSTATE^CCLE^tumor_cell_line	chr1~40709617~+~NC_007815_8197nt_PreXMRV_1~5489~+	NC_007815_8197nt_PreXMRV_1	GT-AG	NC_007815_8197nt_PreXMRV_1:5489	tumor_cell_line	2.798383	NFYC^ENSG00000066136.18	CCLE	CCLE
22RV1_PROSTATE^CCLE^tumor_cell_line	chr1~40691868~+~NC_007815_8197nt_PreXMRV_1~5489~+	NC_007815_8197nt_PreXMRV_1	GT-AG	NC_007815_8197nt_PreXMRV_1:5489	tumor_cell_line	2.251098	NFYC^ENSG00000066136.18	CCLE	CCLE
22RV1_PROSTATE^CCLE^tumor_cell_line	NC_007815_8197nt_PreXMRV_1~5500~-~chr7~44038806~+	NC_007815_8197nt_PreXMRV_1	GT-AG	NC_007815_8197nt_PreXMRV_1:5500	tumor_cell_line	0.04130455	RASA4CP^ENSG00000228903.5	CCLE	CCLE
22RV1_PROSTATE^CCLE^tumor_cell_line	chr19~38837652~+~NC_007815_8197nt_PreXMRV_1~196~+	NC_007815_8197nt_PreXMRV_1	GT-AG	NC_007815_8197nt_PreXMRV_1:196	tumor_cell_line	0.02065228	HNRNPL^ENSG00000104824.15	CCLE	CCLE
YD8_UPPER_AERODIGESTIVE_TRACT^CCLE^tumor_cell_line	chr9~106863356~+~NC_001501_8332nt_Moloney_murine_leukemia_virus~5226~+	NC_001501_8332nt_Moloney_murine_leukemia_virus	GT-AG	NC_001501_8332nt_Moloney_murine_leukemia_virus:5226	tumor_cell_line	0.2369076	ZNF462^ENSG00000148143.11	CCLE	CCLE
YD8_UPPER_AERODIGESTIVE_TRACT^CCLE^tumor_cell_line	chr8~94641451~+~NC_001501_8332nt_Moloney_murine_leukemia_virus~5226~+	NC_001501_8332nt_Moloney_murine_leukemia_virus	GT-AG	NC_001501_8332nt_Moloney_murine_leukemia_virus:5226	tumor_cell_line	0.05922691	ESRP1^ENSG00000104413.14	CCLE	CCLE
YD8_UPPER_AERODIGESTIVE_TRACT^CCLE^tumor_cell_line	NC_001501_8332nt_Moloney_murine_leukemia_virus~4529~-~chr1~22078428~+	NC_001501_8332nt_Moloney_murine_leukemia_virus	GT-AG	NC_001501_8332nt_Moloney_murine_leukemia_virus:4529	tumor_cell_line	0.02961346	CDC42^ENSG00000070831.14	CCLE	CCLE
YD38_UPPER_AERODIGESTIVE_TRACT^CCLE^tumor_cell_line	chr6~35486712~+~NC_001501_8332nt_Moloney_murine_leukemia_virus~8274~-	NC_001501_8332nt_Moloney_murine_leukemia_virus	GT-AG	NC_001501_8332nt_Moloney_murine_leukemia_virus:8274	tumor_cell_line	1.462965	TEAD3^ENSG00000007866.17	CCLE	CCLE
YD38_UPPER_AERODIGESTIVE_TRACT^CCLE^tumor_cell_line	chr12~6770219~+~NC_001501_8332nt_Moloney_murine_leukemia_virus~763~-	NC_001501_8332nt_Moloney_murine_leukemia_virus	GT-AG	NC_001501_8332nt_Moloney_murine_leukemia_virus:763	tumor_cell_line	0.08359799	PTMS^ENSG00000159335.14	CCLE	CCLE
SIHA_CERVIX^CCLE^tumor_cell_line	chr13~73413637~+~HPV16~881~-	HPV16	GT-AG	HPV16:881	tumor_cell_line	0.5150515	LINC00393^ENSG00000224853.1	CCLE	CCLE
NCIH1341_LUNG^CCLE^tumor_cell_line	chr8~127794735~+~HPV18~978~-	HPV18	GT-AG	HPV18:978	tumor_cell_line	0.2362436	PVT1_1^ENSG00000276443.1	CCLE	CCLE
NCIH1341_LUNG^CCLE^tumor_cell_line	chr8~127796009~+~HPV18~978~-	HPV18	GT-AG	HPV18:978	tumor_cell_line	0.1073834	PVT1^ENSG00000249859.6	CCLE	CCLE
LMSU_STOMACH^CCLE^tumor_cell_line	chr9~128702940~+~NC_001702_8135nt_Murine_type_C_retrovirus~5507~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.6444952	PKN3^ENSG00000160447.6	CCLE	CCLE
LMSU_STOMACH^CCLE^tumor_cell_line	chr1~8865483~+~NC_001702_8135nt_Murine_type_C_retrovirus~7235~+	NC_001702_8135nt_Murine_type_C_retrovirus	GC-AG	NC_001702_8135nt_Murine_type_C_retrovirus:7235	tumor_cell_line	0.05604306	ENO1^ENSG00000074800.12	CCLE	CCLE
DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr20~63697192~+~NC_001702_8135nt_Murine_type_C_retrovirus~5507~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.2548465	TNFRSF6B^ENSG00000243509.4	CCLE	CCLE
HEKTE_KIDNEY^CCLE^tumor_cell_line	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1~4424~-~chr5~76693354~+	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	GT-AG	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1:4424	tumor_cell_line	0.2428744	IQGAP2^ENSG00000145703.14	CCLE	CCLE
HEKTE_KIDNEY^CCLE^tumor_cell_line	chr14~64704705~+~NC_007815_8197nt_PreXMRV_1~5489~+	NC_007815_8197nt_PreXMRV_1	GT-AG	NC_007815_8197nt_PreXMRV_1:5489	tumor_cell_line	0.1214372	PLEKHG3^ENSG00000126822.14	CCLE	CCLE
HEKTE_KIDNEY^CCLE^tumor_cell_line	NC_001501_8332nt_Moloney_murine_leukemia_virus~8274~+~chr5~76693354~+	NC_001501_8332nt_Moloney_murine_leukemia_virus	GT-AG	NC_001501_8332nt_Moloney_murine_leukemia_virus:8274	tumor_cell_line	0.07286233	IQGAP2^ENSG00000145703.14	CCLE	CCLE
BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr1~6197757~+~NC_009333_137969nt_Human_gammaherpesvirus_8~24733~+	NC_009333_137969nt_Human_gammaherpesvirus_8	GT-AG	NC_009333_137969nt_Human_gammaherpesvirus_8:24733	tumor_cell_line	0.008255911	RPL22^ENSG00000116251.8	CCLE	CCLE
OELE_OVARY^CCLE^tumor_cell_line	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1~4572~+~chr18~10979534~+	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	GT-AG	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1:4572	tumor_cell_line	0.9960443	PIEZO2^ENSG00000154864.10	CCLE	CCLE
TIG3TD_FIBROBLAST^CCLE^tumor_cell_line	NC_001501_8332nt_Moloney_murine_leukemia_virus~8274~+~chr5~136055679~+	NC_001501_8332nt_Moloney_murine_leukemia_virus	GT-AG	NC_001501_8332nt_Moloney_murine_leukemia_virus:8274	tumor_cell_line	0.06315106	TGFBI^ENSG00000120708.15	CCLE	CCLE
TIG3TD_FIBROBLAST^CCLE^tumor_cell_line	NC_001501_8332nt_Moloney_murine_leukemia_virus~8274~+~chr4~140535732~+	NC_001501_8332nt_Moloney_murine_leukemia_virus	GT-AG	NC_001501_8332nt_Moloney_murine_leukemia_virus:8274	tumor_cell_line	0.03789063	ELMOD2^ENSG00000179387.8	CCLE	CCLE
SNUC4_LARGE_INTESTINE^CCLE^tumor_cell_line	chr1~156115275~+~NC_001702_8135nt_Murine_type_C_retrovirus~5507~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5507	tumor_cell_line	0.1363066	LMNA^ENSG00000160789.18	CCLE	CCLE
SNUC4_LARGE_INTESTINE^CCLE^tumor_cell_line	NC_001702_8135nt_Murine_type_C_retrovirus~5792~+~chr1~156130616~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5792	tumor_cell_line	0.0567944	LMNA^ENSG00000160789.18	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr7~34958071~+~NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~8398~-	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:8398	tumor_cell_line	7.369582	DPY19L1^ENSG00000173852.12	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr2~213148645~+~NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~8398~-	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:8398	tumor_cell_line	6.038427	IKZF2^ENSG00000030419.15	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr7~32621073~+~NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~8398~-	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:8398	tumor_cell_line	5.42108	DPY19L1P1^ENSG00000229358.3	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~8398~+~chr2~71363152~+	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:8398	tumor_cell_line	4.186385	ZNF638^ENSG00000075292.17	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr3~71359245~+~NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~8398~-	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:8398	tumor_cell_line	1.909918	FOXP1^ENSG00000114861.17	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr12~124449868~+~NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~8398~-	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:8398	tumor_cell_line	1.408323	NCOR2^ENSG00000196498.12	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~4833~+~chr2~71363152~+	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:4833	tumor_cell_line	0.4051341	ZNF638^ENSG00000075292.17	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~6950~-~chr12~124457105~+	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:6950	tumor_cell_line	0.0578763	NCOR2^ENSG00000196498.12	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~389~-~chr6~393097~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:389	tumor_cell_line	0.0385842	IRF4^ENSG00000137265.13	CCLE	CCLE
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr2~71355781~+~NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~4641~+	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:4641	tumor_cell_line	0.0192921	ZNF638^ENSG00000075292.17	CCLE	CCLE
KYSE70_OESOPHAGUS^CCLE^tumor_cell_line	NC_001702_8135nt_Murine_type_C_retrovirus~5792~+~chr17~63827417~+	NC_001702_8135nt_Murine_type_C_retrovirus	GT-AG	NC_001702_8135nt_Murine_type_C_retrovirus:5792	tumor_cell_line	0.3052883	PSMC5^ENSG00000087191.11	CCLE	CCLE
NHAHTDD_CENTRAL_NERVOUS_SYSTEM^CCLE^tumor_cell_line	NC_001501_8332nt_Moloney_murine_leukemia_virus~8274~+~chr14~55031862~+	NC_001501_8332nt_Moloney_murine_leukemia_virus	GT-AG	NC_001501_8332nt_Moloney_murine_leukemia_virus:8274	tumor_cell_line	0.03381128	SOCS4^ENSG00000180008.8	CCLE	CCLE
SNU886_LIVER^CCLE^tumor_cell_line	NC_003977_3182nt_Hepatitis_B_virus~340~-~chr11~69341509~+	HBV	GT-AG	NC_003977_3182nt_Hepatitis_B_virus:340	tumor_cell_line	0.01514626	MYEOV^ENSG00000172927.6	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~+~chr4~112186692~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	19.15913	C4orf32^ENSG00000174749.5	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr5~77630795~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~-	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	15.22279	OTP^ENSG00000171540.7	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~+~chr5~62550366~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	11.89333	IPO11^ENSG00000086200.15	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~+~chr10~79289774~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	10.67112	ZMIZ1^ENSG00000108175.15	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr15~59178538~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~-	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	10.5784	MYO1E^ENSG00000157483.7	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~+~chr9~68499226~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	6.996075	PGM5^ENSG00000154330.11	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~+~chrY~57189425~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	4.914111	IL9R^ENSGR0000124334.15	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr17~42232138~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~-	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	4.517947	STAT5B^ENSG00000173757.8	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr16~11635954~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~-	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	3.81834	LITAF^ENSG00000189067.11	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~8745~+~chrY~57189968~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:8745	tumor_cell_line	1.845952	IL9R^ENSGR0000124334.15	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~4833~+~chr4~112186692~+	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:4833	tumor_cell_line	0.5984594	C4orf32^ENSG00000174749.5	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~389~-~chr4~77011734~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:389	tumor_cell_line	0.3708763	SEPT11^ENSG00000138758.10	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr10~14667692~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~472~-	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:472	tumor_cell_line	0.3118732	FAM107B^ENSG00000065809.12	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~472~+~chr7~50368005~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:472	tumor_cell_line	0.2191542	IKZF1^ENSG00000185811.15	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr9~89052164~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~389~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:389	tumor_cell_line	0.1685801	SHC3^ENSG00000148082.8	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr10~127878421~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~472~-	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:472	tumor_cell_line	0.1095771	CLRN3^ENSG00000180745.4	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr16~65571926~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~389~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:389	tumor_cell_line	0.04214503	LINC00922^ENSG00000261742.4	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr3~71112638~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~389~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:389	tumor_cell_line	0.04214503	FOXP1^ENSG00000114861.17	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr10~79277326~+~NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~4641~+	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:4641	tumor_cell_line	0.03371602	ZMIZ1^ENSG00000108175.15	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~389~-~chr2~35159083~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:389	tumor_cell_line	0.03371602	AC012593.1^ENSG00000226994.6	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	NC_000858_9028nt_Simian_T_lymphotropic_virus_1~389~-~chr11~92866740~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:389	tumor_cell_line	0.03371602	FAT3^ENSG00000165323.14	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr4~77005797~+~NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~6917~-	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:6917	tumor_cell_line	0.03371602	SEPT11^ENSG00000138758.10	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr15~36033256~+~NC_000858_9028nt_Simian_T_lymphotropic_virus_1~389~+	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	GT-AG	NC_000858_9028nt_Simian_T_lymphotropic_virus_1:389	tumor_cell_line	0.02528702	RP11-184D12.1^ENSG00000259639.4	CCLE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE^CCLE^tumor_cell_line	chr7~26193695~+~NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I~6872~+	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	GT-AG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I:6872	tumor_cell_line	0.02528702	HNRNPA2B1^ENSG00000122566.19	CCLE	CCLE
