fusion_name	Annots
CH17-264B6.3::CCDC146	[INTRACHROMOSOMAL[chr7:4.05Mb]]
RPL17-C18orf32::RPL17P12	[TCGA_StarF2019,CCLE_StarF2019,INTERCHROMOSOMAL[chr18--chr2]]
MYH9::MYH6	[HGNC_GENEFAM,INTERCHROMOSOMAL[chr22--chr14]]
CHSY1::RP11-505E24.2	[INTRACHROMOSOMAL[chr15:0.09Mb],NEIGHBORS[89657]]
FHOD3::ELP2	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,CCLE_StarF2019,INTRACHROMOSOMAL[chr18:0.12Mb]]
NUDT2::UBAP1	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr9:0.08Mb],LOCAL_REARRANGEMENT:+:[76983]]
GPHN::RAD51B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr14:0.64Mb]]
RPL7A::RPL7AL2	[INTERCHROMOSOMAL[chr9--chr20]]
RP11-550H2.2::ST6GALNAC3	[INTRACHROMOSOMAL[chr1:0.01Mb],NEIGHBORS[8491]]
NBPF19::AC144449.1	[INTERCHROMOSOMAL[chr1--chr2]]
LINC00644::PPP2R5E	[TCGA_StarF2019,INTRACHROMOSOMAL[chr14:1.23Mb]]
ZC3H12C::VPS52	[TCGA_StarF2019,INTERCHROMOSOMAL[chr11--chr6]]
KATNAL2::CABLES1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr18:23.66Mb]]
DCAF6::RP11-488L18.8	[INTRACHROMOSOMAL[chr1:79.13Mb]]
RP11-736K20.6::TMEM135	[INTRACHROMOSOMAL[chr11:0.04Mb],NEIGHBORS[36885]]
RPS18::SFTPB	[TCGA_StarF2019,INTERCHROMOSOMAL[chr6--chr2]]
PCDHA12::PCDHAC2	[DGD_PARALOGS,HGNC_GENEFAM,INTRACHROMOSOMAL[chr5:0.09Mb],NEIGHBORS[88346]]
PHACTR2::IL26	[TCGA_StarF2019,INTERCHROMOSOMAL[chr6--chr12]]
LINC00993::TACC1P1	[CCLE_StarF2019,TCGA_StarF2019,INTRACHROMOSOMAL[chr10:0.18Mb]]
TRBV18::TRBC2	[HGNC_GENEFAM,INTRACHROMOSOMAL[chr7:0.05Mb],NEIGHBORS[54362]]
PCAT18::KCTD1	[ChimerSeq,GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr18:0.03Mb],NEIGHBORS[30220]]
HP::ITIH1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr16--chr3]]
SCARB1::UBC	[GTEx_recurrent_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr12:0.03Mb],LOCAL_REARRANGEMENT:-:[28936]]
PCDHGB3::PCDHGC5	[DGD_PARALOGS,HGNC_GENEFAM,INTRACHROMOSOMAL[chr5:0.12Mb]]
CALD1::AKR1B15	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr7:0.16Mb]]
GAS2::SOX6	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr11:5.89Mb]]
TFB2M::SMYD3	[TCGA_StarF2019,ChimerSeq,GUO2018CR_TCGA,INTRACHROMOSOMAL[chr1:0.03Mb],NEIGHBORS[33248]]
METTL15::RP11-22P4.1	[INTRACHROMOSOMAL[chr11:0.02Mb],NEIGHBORS[18600]]
RP11-400N13.3::RP11-815M8.1	[INTRACHROMOSOMAL[chr1:0.06Mb],NEIGHBORS[63182]]
MIPEP::C1QTNF9B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr13:0.00Mb],LOCAL_REARRANGEMENT:-:[1680]]
AC027119.1::AC026167.1	[INTRACHROMOSOMAL[chr3:0.02Mb],NEIGHBORS[24364]]
BTG1::C12orf79	[INTRACHROMOSOMAL[chr12:0.15Mb]]
FITM2::OSER1	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr20:0.09Mb],NEIGHBORS[92047]]
RP11-32B5.7::RP11-403B2.6	[INTRACHROMOSOMAL[chr15:0.52Mb]]
TNNI2::TNNI1	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr11--chr1]]
TTN::MYBPC1	[HGNC_GENEFAM,GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr2--chr12]]
PQLC1::CTDP1	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr18:0.15Mb]]
CTDP1::PQLC1	[GTEx_recurrent_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr18:0.15Mb]]
YWHAZ::AZIN1	[ChimerSeq,INTRACHROMOSOMAL[chr8:1.87Mb]]
OAZ1::RAC2	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr19--chr22]]
PRPF8::PGC	[INTERCHROMOSOMAL[chr17--chr6]]
CTRB2::PRSS27	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr16:72.48Mb]]
TVP23C-CDRT4::RP11-849N15.4	[INTRACHROMOSOMAL[chr17:0.02Mb],NEIGHBORS[20010]]
DLK1::LINC00523	[INTRACHROMOSOMAL[chr14:0.05Mb],LOCAL_REARRANGEMENT:+:[49636]]
LINC01006::AC073133.1	[INTRACHROMOSOMAL[chr7:0.03Mb],NEIGHBORS[26608]]
ZNF75D::RP13-565O16.2	[INTRACHROMOSOMAL[chrX:0.05Mb],NEIGHBORS[54241]]
RP11-99E15.2::RP11-187O7.3	[INTRACHROMOSOMAL[chr14:0.02Mb],NEIGHBORS_OVERLAP:-:-:[16054]]
HBB::HBA1	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr11--chr16]]
CNN2::PPP1R12C	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr19:54.05Mb]]
ZBTB16::NNMT	[GTEx_recurrent_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr11:0.01Mb],NEIGHBORS[7111]]
KRT1::KRT77	[DGD_PARALOGS,GTEx_recurrent_StarF2019,HGNC_GENEFAM,INTRACHROMOSOMAL[chr12:0.01Mb],LOCAL_REARRANGEMENT:-:[9219]]
MMP24-AS1::EDEM2	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr20:0.07Mb],NEIGHBORS[69098]]
RP13-188A5.1::KLF8	[INTRACHROMOSOMAL[chrX:0.22Mb]]
ELMO1::AOAH	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr7:0.13Mb]]
RP11-366L20.2::RPSAP52	[INTRACHROMOSOMAL[chr12:0.02Mb],NEIGHBORS[24343]]
PARG::BMS1	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:6.98Mb]]
TBCD::RPTOR	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:1.79Mb]]
ELOVL2-AS1::RP11-232C2.1	[INTERCHROMOSOMAL[chr6--chr14]]
NUTM2A-AS1::MINPP1	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:0.16Mb]]
RP5-906C1.1::PREX1	[INTRACHROMOSOMAL[chr20:0.01Mb],NEIGHBORS_OVERLAP:-:-:[6195]]
TTYH3::C7orf50	[Klijn_CellLines,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr7:1.49Mb]]
RP11-634B7.4::TRIM58	[INTRACHROMOSOMAL[chr1:0.11Mb]]
SFTPB::RPLP1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr2--chr15]]
EXT1::PTK2	[TCGA_StarF2019,INTRACHROMOSOMAL[chr8:22.55Mb]]
AC005618.6::PCDHGC5	[INTRACHROMOSOMAL[chr5:0.16Mb]]
UBAP1::RP11-537H15.3	[INTRACHROMOSOMAL[chr9:0.08Mb],LOCAL_REARRANGEMENT:+:[82780]]
SP2::KPNB1	[ChimerSeq,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.21Mb]]
EGFR::CHODL	[TCGA_StarF2019,INTERCHROMOSOMAL[chr7--chr21]]
KRT5::KRT8	[HGNC_GENEFAM,GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr12:0.38Mb]]
SUN1::XXbac-BPG32J3.20	[INTERCHROMOSOMAL[chr7--chr6]]
YAP1::BIRC2	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr11:0.11Mb]]
SPATA18::EXOC1	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr4:3.76Mb]]
ADAM9::ADAM32	[HGNC_GENEFAM,INTRACHROMOSOMAL[chr8:0.00Mb],NEIGHBORS[1846]]
LINC01151::RP11-94A24.1	[INTRACHROMOSOMAL[chr8:0.24Mb]]
LINC00887::RP11-513G11.4	[INTRACHROMOSOMAL[chr3:0.05Mb],NEIGHBORS[46312]]
KRT5::KRT8P4	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr12--chr8]]
MED15::GPATCH2L	[TCGA_StarF2019,INTERCHROMOSOMAL[chr22--chr14]]
BACH1::GRIK1-AS1	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr21:0.12Mb]]
RNF185::SMTN	[GUO2018CR_TCGA,ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,CCLE_StarF2019,INTRACHROMOSOMAL[chr22:0.06Mb],LOCAL_REARRANGEMENT:+:[55426]]
PCAT1::CASC21	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr8:0.32Mb]]
CD83::LAMA2	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr6:114.75Mb]]
OPRD1::EPB41	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr1:0.02Mb],NEIGHBORS[15824]]
RPS6::RP11-6J24.3	[INTRACHROMOSOMAL[chr9:14.74Mb]]
OLA1::LINC01090	[TCGA_StarF2019,INTRACHROMOSOMAL[chr2:13.46Mb]]
PPP1R13B::BAG5	[ChimerSeq,TCGA_StarF2019,INTRACHROMOSOMAL[chr14:0.17Mb]]
COL1A2::COL5A2	[HGNC_GENEFAM,INTERCHROMOSOMAL[chr7--chr2]]
TRAV2::TRAC	[GTEx_recurrent_StarF2019,HGNC_GENEFAM,INTRACHROMOSOMAL[chr14:0.57Mb]]
ZBTB25::TEX21P	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr14:0.07Mb],NEIGHBORS[74440]]
ACTA2::ACTG1	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr10--chr17]]
TVP23B::TEKT3	[INTRACHROMOSOMAL[chr17:3.44Mb]]
RP11-138M12.1::HDDC2	[INTRACHROMOSOMAL[chr6:0.12Mb]]
PNLIPRP2::CPA1	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr10--chr7]]
GP2::ABCB8	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr16--chr7]]
MT2A::MT3	[HGNC_GENEFAM,GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr16:0.02Mb],LOCAL_REARRANGEMENT:+:[17111]]
CA13::CA3	[HGNC_GENEFAM,GTEx_recurrent_StarF2019,ConjoinG,DGD_PARALOGS,INTRACHROMOSOMAL[chr8:0.09Mb],NEIGHBORS[89363]]
KRT24::KRT10	[GTEx_recurrent_StarF2019,DGD_PARALOGS,HGNC_GENEFAM,INTRACHROMOSOMAL[chr17:0.11Mb]]
TPM2::SMTN	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr9--chr22]]
PRSS42::PRSS50	[HGNC_GENEFAM,GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr3:0.02Mb],NEIGHBORS[16968]]
LINC00670::MYOCD	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr17:0.02Mb],NEIGHBORS[23036]]
ZNF736::CHMP1A	[ChimerSeq,GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr7--chr16]]
PNLIP::LRRFIP2	[INTERCHROMOSOMAL[chr10--chr3]]
BBS5::LONP1	[INTERCHROMOSOMAL[chr2--chr19]]
AC007392.3::AC007403.2	[INTRACHROMOSOMAL[chr2:0.17Mb]]
WAC::HNRNPH3	[INTRACHROMOSOMAL[chr10:39.71Mb]]
DES::KRT8	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr2--chr12]]
NDUFV3::PKNOX1	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr21:0.06Mb],NEIGHBORS[61206]]
METTL13::DNM3	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr1:0.03Mb],NEIGHBORS[27475]]
RPS17P14::RPS17	[INTERCHROMOSOMAL[chr8--chr15]]
RP11-452F19.3::DISP1	[INTRACHROMOSOMAL[chr1:0.03Mb],NEIGHBORS[34887]]
SLC30A7::RP11-421L21.3	[INTRACHROMOSOMAL[chr1:0.04Mb],NEIGHBORS[44125]]
PGA3::FGD2	[INTERCHROMOSOMAL[chr11--chr6]]
RNF152::RP11-879F14.2	[INTRACHROMOSOMAL[chr18:0.20Mb]]
MGC27382::PTGFR	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr1:0.07Mb],NEIGHBORS_OVERLAP:+:+:[65580]]
ACTG2::MYH11	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr2--chr16]]
AP000230.1::AP001596.6	[INTRACHROMOSOMAL[chr21:0.16Mb]]
MLIP::TINAG	[INTRACHROMOSOMAL[chr6:0.04Mb],NEIGHBORS[41579]]
NCEH1::TNFSF10	[TCGA_StarF2019,INTRACHROMOSOMAL[chr3:0.11Mb]]
UBE2R2::NFX1	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr9:0.45Mb]]
SAMD5::RP11-307P5.1	[INTRACHROMOSOMAL[chr6:0.09Mb],NEIGHBORS[90682]]
VWA8::RB1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr13:6.34Mb]]
HOXC10::RP11-834C11.4	[INTRACHROMOSOMAL[chr12:0.14Mb]]
PSMD7::RP11-296I10.3	[INTRACHROMOSOMAL[chr16:4.12Mb]]
RP11-21C17.1::RP11-600K15.1	[INTRACHROMOSOMAL[chr8:0.07Mb],NEIGHBORS[71389]]
PCM1::RP11-156K13.1	[INTRACHROMOSOMAL[chr8:0.06Mb],LOCAL_REARRANGEMENT:+:[61771]]
COL3A1::VMP1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr2--chr17]]
MAPKAPK3::HEMK1	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr3:0.02Mb],LOCAL_REARRANGEMENT:+:[15352]]
GNAZ::TDH	[TCGA_StarF2019,INTERCHROMOSOMAL[chr22--chr8]]
RBFOX2::MKL1	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr22:4.38Mb]]
ANKRD11::CPNE7	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr16:0.09Mb],LOCAL_INVERSION:-:+:[85207]]
CAPN5::OR7E1P	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:9.09Mb]]
CXorf23::POLA1	[INTRACHROMOSOMAL[chrX:4.72Mb]]
PTP4A1::NOTCH3	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr6--chr19]]
RP11-318C4.3::DMBT1	[INTRACHROMOSOMAL[chr10:0.09Mb],LOCAL_REARRANGEMENT:+:[85719]]
CTD-2308B18.3::LINC01170	[INTRACHROMOSOMAL[chr5:0.09Mb],NEIGHBORS[87696]]
SOCS7::RP11-47L3.1	[INTRACHROMOSOMAL[chr17:3.03Mb]]
ZBED3-AS1::PDE8B	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr5:0.04Mb],NEIGHBORS[43540]]
RP11-466L17.1::RP11-90C4.1	[INTRACHROMOSOMAL[chr1:0.09Mb],NEIGHBORS[88805]]
TP53::RGS9	[INTRACHROMOSOMAL[chr17:57.45Mb]]
CIZ1::SLC16A3	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr9--chr17]]
AATF::DNAH2	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:29.12Mb]]
TFRC::TCTEX1D2	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr3:0.21Mb]]
NUP35::NCKAP1	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr2:0.08Mb],LOCAL_INVERSION:+:-:[78655]]
TRAP1::CREBBP	[CCLE_StarF2019,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr16:0.01Mb],LOCAL_REARRANGEMENT:-:[7457]]
ARPP19::FAM214A	[TCGA_StarF2019,INTRACHROMOSOMAL[chr15:0.01Mb],LOCAL_REARRANGEMENT:-:[11434]]
PANK1::C8orf34	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr10--chr8]]
RP11-95I16.2::WDR11-AS1	[INTRACHROMOSOMAL[chr10:0.07Mb],NEIGHBORS[74202]]
SLC25A32::BAALC-AS1	[INTRACHROMOSOMAL[chr8:0.10Mb],NEIGHBORS[99863]]
NPC2::AREL1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr14:0.16Mb]]
CH17-189H20.1::CH17-478G19.2	[INTRACHROMOSOMAL[chr1:0.39Mb]]
ANKRD30A::RP11-322I2.1	[INTRACHROMOSOMAL[chr10:0.18Mb]]
SERPINA3::SERPINA1	[DGD_PARALOGS,GTEx_recurrent_StarF2019,HGNC_GENEFAM,INTRACHROMOSOMAL[chr14:0.22Mb]]
OCA2::RP11-30G8.1	[INTRACHROMOSOMAL[chr15:0.07Mb],NEIGHBORS[69107]]
CHD5::KCNAB2	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr1:0.00Mb],LOCAL_INVERSION:-:+:[600]]
KRT83::KRT1	[HGNC_GENEFAM,DGD_PARALOGS,INTRACHROMOSOMAL[chr12:0.35Mb]]
RP11-257I8.2::RP11-508M8.1	[INTRACHROMOSOMAL[chr5:0.07Mb],NEIGHBORS[65965]]
CTRB1::KLK10	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr16--chr19]]
MYOCD::ARHGAP44	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr17:0.02Mb],NEIGHBORS[20590]]
MB::YBX3	[INTERCHROMOSOMAL[chr22--chr12]]
PPA2::TET2-AS1	[INTRACHROMOSOMAL[chr4:0.19Mb]]
CORO6::ACTG1	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr17:51.89Mb]]
MYL5::MYLPF	[HGNC_GENEFAM,GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr4--chr16]]
UBAP1::UBE2R2	[TumorFusionsNAR2018,GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr9:0.26Mb]]
ACVR1::ACVR1C	[DGD_PARALOGS,INTRACHROMOSOMAL[chr2:0.11Mb]]
CTC-347C20.1::CTC-347C20.2	[INTRACHROMOSOMAL[chr5:0.03Mb],NEIGHBORS[26443]]
TPT1-AS1::OR7E156P	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr13:18.35Mb]]
CTRB2::HABP2	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr16--chr10]]
PNLIPP1::PNLIP	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:0.01Mb],LOCAL_REARRANGEMENT:+:[9453]]
COL4A5::COL4A6	[HGNC_GENEFAM,DGD_PARALOGS,INTRACHROMOSOMAL[chrX:0.00Mb],LOCAL_INVERSION:+:-:[347]]
MYH11::RPS11	[INTERCHROMOSOMAL[chr16--chr19]]
RP11-51L5.2::RPLP2	[INTERCHROMOSOMAL[chr17--chr11]]
DTX2P1-UPK3BP1-PMS2P11::CCDC146	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr7:0.08Mb],NEIGHBORS[78659]]
SPRR3::SPRR2E	[INTRACHROMOSOMAL[chr1:0.09Mb],LOCAL_INVERSION:+:-:[89279]]
KRT6A::KRT125P	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr12:0.24Mb]]
PITX2::RP11-380D23.1	[INTRACHROMOSOMAL[chr4:0.10Mb],NEIGHBORS[97918]]
MYBPC1::NEB	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr12--chr2]]
LINC01405::NEB	[INTERCHROMOSOMAL[chr12--chr2]]
MYL3::ACTA1	[INTERCHROMOSOMAL[chr3--chr1]]
OBSCN::MYH7	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr1--chr14]]
TNNI1::MYBPC1	[INTERCHROMOSOMAL[chr1--chr12]]
YBX1::YBX3	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr1--chr12]]
MYH7::NRAP	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr14--chr10]]
MYL2::TPM3	[INTERCHROMOSOMAL[chr12--chr1]]
KRT10::KRT14	[DGD_PARALOGS,GTEx_recurrent_StarF2019,HGNC_GENEFAM,INTRACHROMOSOMAL[chr17:0.76Mb]]
RP11-96H19.1::IFNG	[INTRACHROMOSOMAL[chr12:21.28Mb]]
RP11-108K3.1::GLDN	[INTRACHROMOSOMAL[chr15:0.05Mb],NEIGHBORS[47717]]
ALDOB::ALDOC	[TCGA_StarF2019,INTERCHROMOSOMAL[chr9--chr17]]
KRT4::SPRR3	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr12--chr1]]
PCDHA4::PCDHAC2	[DGD_PARALOGS,HGNC_GENEFAM,INTRACHROMOSOMAL[chr5:0.15Mb]]
FAM86C2P::RNF121	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:4.12Mb]]
PAWR::CLEC2A	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr12:69.64Mb]]
SPOP::HSD17B12	[INTERCHROMOSOMAL[chr17--chr11]]
SLC39A11::ANO1-AS2	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr11]]
FSIP1::RP11-624L4.1	[INTRACHROMOSOMAL[chr15:0.17Mb]]
ZDHHC20::GJB6	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr13:1.14Mb]]
MYH7::MYL2	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr14--chr12]]
RCL1::GLIS3-AS1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr9:0.89Mb]]
PLEC::ZC3H3	[TCGA_StarF2019,INTRACHROMOSOMAL[chr8:0.37Mb]]
MYH10::RHBDD2	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr7]]
PLXNA1::BAIAP2	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr17]]
HDAC5::MSR1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr8]]
MIR638::PRKCSH	[INTRACHROMOSOMAL[chr19:0.72Mb]]
RP11-548L20.1::RP11-79E3.3	[INTRACHROMOSOMAL[chr4:0.08Mb],NEIGHBORS[81001]]
VRK1::PAPOLA	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr14:0.23Mb]]
EPB41L1::ROMO1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr20:0.39Mb]]
PCNXL3::EHBP1L1	[INTRACHROMOSOMAL[chr11:0.02Mb],LOCAL_REARRANGEMENT:+:[23123]]
LRRC41::TAL1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.91Mb]]
BOLA2::CTSF	[TCGA_StarF2019,INTERCHROMOSOMAL[chr16--chr11]]
FBXL20::IKZF3	[ChimerSeq,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.36Mb]]
ASH2L::CENPU	[TCGA_StarF2019,INTERCHROMOSOMAL[chr8--chr4]]
PSME4::ACYP2	[ChimerSeq,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr2:0.00Mb],NEIGHBORS_OVERLAP:-:+:[2]]
EEF1A1P19::RP11-69M1.6	[INTERCHROMOSOMAL[chr5--chr12]]
RP11-217C7.1::LINC00534	[INTERCHROMOSOMAL[chr4--chr8]]
RP11-10A14.5::RP11-115J16.1	[INTRACHROMOSOMAL[chr8:0.05Mb],NEIGHBORS[46563]]
TRA2A::THADA	[GUO2018CR_TCGA,ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr7--chr2]]
KRT85::KRT6A	[DGD_PARALOGS,HGNC_GENEFAM,INTRACHROMOSOMAL[chr12:0.12Mb]]
POM121C::ZP3	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr7:0.91Mb]]
B3GALT5::IGSF5	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr21:0.07Mb],NEIGHBORS[72270]]
SUZ12P1::CRLF3	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr17:0.02Mb],NEIGHBORS_OVERLAP:+:-:[21520]]
LINC00378::LINC01442	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr13:0.22Mb]]
PRSS42::PRSS46	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr3:0.09Mb],NEIGHBORS[93113]]
LINC01128::RP5-857K21.4	[INTRACHROMOSOMAL[chr1:0.10Mb]]
TRBV11-2::TRBC2	[HGNC_GENEFAM,GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr7:0.24Mb]]
LINC01128::AC139099.6	[INTERCHROMOSOMAL[chr1--chr17]]
RP11-662M24.2::RIMBP2	[INTRACHROMOSOMAL[chr12:0.11Mb]]
FZD4::OR7E13P	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr11:0.11Mb]]
YBX3::RP11-609L23.3	[INTRACHROMOSOMAL[chr12:31.90Mb]]
PICALM::FHOD1	[INTERCHROMOSOMAL[chr11--chr16]]
SOCS2::CRADD	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr12:0.09Mb],NEIGHBORS[93888]]
GAS6-AS1::TMEM255B	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr13:0.00Mb],NEIGHBORS_OVERLAP:+:+:[1365]]
KRT84::KRT1	[HGNC_GENEFAM,DGD_PARALOGS,GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr12:0.29Mb]]
TTBK2::KRT1	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr15--chr12]]
KRT32::KRT15	[GTEx_recurrent_StarF2019,DGD_PARALOGS,HGNC_GENEFAM,INTRACHROMOSOMAL[chr17:0.05Mb],LOCAL_REARRANGEMENT:-:[46314]]
TPM2::TPM3	[ChimerSeq,HGNC_GENEFAM,GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr9--chr1]]
NOL4L::LINC00683	[TCGA_StarF2019,INTERCHROMOSOMAL[chr20--chr18]]
COL4A1::COL3A1	[HGNC_GENEFAM,INTERCHROMOSOMAL[chr13--chr2]]
RBM33::AC019117.1	[INTRACHROMOSOMAL[chr7:138.18Mb]]
NAPG::RP11-683L23.1	[INTRACHROMOSOMAL[chr18:10.45Mb]]
WARS2::TBX15	[GTEx_recurrent_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr1:0.04Mb],NEIGHBORS[41660]]
PCDHGA5::PCDHGC5	[HGNC_GENEFAM,DGD_PARALOGS,INTRACHROMOSOMAL[chr5:0.12Mb]]
MIR6723::RPL13A	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr1--chr19]]
EEF1A2::EEF1A1	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr20--chr6]]
PEX16::AMBRA1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.48Mb]]
