#Supplementary Table 5. Detailed information on HPV integration sites detected from virus capture sequencing data
#Sample ID	Chromosome	Chromosome band	Integrated Position	Integration NO.	# of support reads			NNSS value of HIVID			WGS data
#					left	right	total	left	right	total	Have WGS data	found by WGS
sample_id	chromosome	chromosome_band	integration_position	integration_no	left_reads	right_reads	total	left_NNSS	right_NNSS	total_NNSS	have_WGS_data	found_by_WGS	hg38_Chrom	hg38_Coord
T5116	chr9	9q22.31	95679670	158	5	0	5	1.872	0	1.871798	N	N	chr9	92917388
T5116	chrX	Xp22.31	7711039	159	0	4	4	0	1.497	1.497439	N	N	chrX	7742998
T5116	chrX	Xp21.1	36665363	160	0	4	4	0	1.497	1.497439	N	N	chrX	36647290
T5116	chrX	Xq13.3	74311193	161	5	0	5	1.872	0	1.871798	N	N	chrX	75091358
T5116	chrX	Xq21.1	81597739	162	0	3	3	0	1.123	1.123079	N	N	chrX	82342290
T5116	chrX	Xq21.31	88599082	163	0	4	4	0	1.497	1.497439	N	N	chrX	89344083
T5116	chrX	Xq22.1	102043779	164	0	3	3	0	1.123	1.123079	N	N	chrX	102788851
T5116	chrX	Xq23	110995901	165	0	4	4	0	1.497	1.497439	N	N	chrX	111752673
T3472	chr2	2p16.3	48588922	1	5	0	5	1.427	0	1.426828	N	N	chr2	48361783
T3472	chr2	2q24.1	157508735	2	4	0	4	1.141	0	1.141463	N	N	chr2	156652223
T3472	chr2	2q34	211321482	3	0	8	8	0	2.282	2.282926	N	N	chr2	210456758
T3219	chr17	17q23.3	62336811	1	0	27	27	0	6.861	6.861407	N	N	chr17	64259451
T3219	chr17	17q23.3	62336853	2	0	9	9	0	2.287	2.287136	N	N	chr17	64259493
T3219	chr19	19p13.11	18999505	3	6	0	6	1.525	0	1.524757	N	N	chr19	18888696
T3219	chr4	4q35.1	186996634	4	0	6	6	0	1.525	1.524757	N	N	chr4	186075480
T3219	chr4	4q35.1	186996663	5	6	0	6	1.525	0	1.524757	N	N	chr4	186075509
T7906	chr3	3p14.3	56509608	1	6	0	6	1.293	0	1.29273	N	N	chr3	56475580
T7249	chr10	10q23.31	91813575	1	0	7	7	0	1.076	1.07455	N	N	chr10	90053818
T7249	chr18	18q22.1	63824312	2	0	8	8	0	1.229	1.228057	N	N	chr18	66157076
T7249	chr2	2q31.1	170469613	3	0	8	8	0	1.229	1.228057	N	N	chr2	169613103
T7249	chr4	4p13	41836782	4	0	7	7	0	1.075	1.07455	N	N	chr4	41834765
T2092	chr4	4q32.2	163979164	1	4	0	4	1.329	0	1.329185	N	N	chr4	163058012
T3181	chr2	2q23.2	150027241	1	0	11	11	0	1.052	1.051888	N	N	chr2	149170727
T3181	chr6	6q24.2	143112336	2	11	0	11	1.052	0	1.051888	N	N	chr6	142791199
T3181	chr9	9q21.13	79186810	3	0	28	28	0	2.678	2.677532	N	N	chr9	76571894
T3181	chrX	Xq25	127830566	4	0	36	36	0	3.443	3.442541	N	N	chrX	128696588
T3181	chrX	Xq25	127830646	5	0	15	15	0	1.436	1.434392	N	N	chrX	128696668
T3181	chrX	Xq27.2	140700092	6	38	0	38	3.635	0	3.633793	N	N	chrX	141611964
T0618	chr1	1p32.3	51693843	1	0	2	2	0	1.966	1.966854	N	N	chr1	51228171
T0618	chr11	11q25	132380760	2	0	2	2	0	1.967	1.966855	N	N	chr11	132510866
T0618	chr13	13q21.33	73000923	3	0	2	2	0	1.967	1.966855	N	N	chr13	72426785
T0618	chr14	14q31.2	84306987	4	0	4	4	0	3.933	3.933709	N	N	chr14	83840643
T0618	chr15	15q11.2	24136354	5	2	0	2	1.967	0	1.966855	N	N	chr15	23891207
T0618	chr18	18q11.2	24130696	6	4	0	4	3.934	0	3.933709	N	N	chr18	26550732
T0618	chr18	18q11.2	24130733	7	21	37	58	20.652	36.386	57.038782	N	N	chr18	26550769
T0618	chr18	18q11.2	24130780	8	0	7	7	0	6.883	6.88399	N	N	chr18	26550816
T0618	chr18	18q11.2	24130807	9	0	5	5	0	4.917	4.917136	N	N	chr18	26550843
T0618	chr22	22q12.2	31701771	10	0	9	9	0	8.851	8.850846	N	N	chr22	31305785
T0618	chr22	22q12.2	31701805	11	0	12	12	0	11.8	11.801127	N	N	chr22	31305819
T0618	chr22	22q12.2	31725138	12	26	0	26	25.569	0	25.56911	N	N	chr22	31329152
T0618	chr3	3p26.1	5768162	13	4	0	4	3.934	0	3.933709	N	N	chr3	5726475
T0618	chr4	4p16.3	55663	14	4	0	4	3.934	0	3.933709	N	N	chr4	55769
T0618	chr4	4q13.3	74525813	15	0	2	2	0	1.967	1.966855	N	N	chr4	73660096
T0618	chr5	5q11.2	56614165	16	0	4	4	0	3.934	3.93371	N	N	chr5	57318338
T0618	chr5	5q31.1	136069737	17	9	0	9	8.851	0	8.850846	N	N	chr5	136734048
T0618	chr6	6p11.1	58777336	18	0	4	4	0	3.933	3.933709	N	N	chr6	58451058
T0618	chrX	Xq25	127830604	19	0	2	2	0	1.966	1.966854	N	N	chrX	128696626
T1127	chr1	1q42.2	231382405	1	1	0	1	2.443	0	2.443309	N	N	chr1	231246659
T1127	chr11	11p15.4	3027552	2	0	1	1	0	2.443	2.443309	N	N	chr11	3006322
T1127	chr12	12q14.1	58614164	3	0	4	4	0	9.773	9.773236	N	N	chr12	58220381
T1127	chr13	13q12.11	20402491	4	1	0	1	2.443	0	2.443309	N	N	chr13	19828351
T1127	chr13	13q31.2	88342649	5	1	0	1	2.443	0	2.443309	N	N	chr13	87690394
T1127	chr16	16q12.2	55750967	6	0	4	4	0	9.773	9.773236	N	N	chr16	55717055
T1127	chr17	17p13.3	1840781	7	0	1	1	0	2.443	2.443309	N	N	chr17	1937487
T1127	chr17	17p13.3	1854430	8	0	5	5	0	12.216	12.216545	N	N	chr17	1951136
T1127	chr17	17p13.3	1866489	9	0	20	20	0	48.866	48.866181	N	N	chr17	1963195
T1127	chr17	17p13.3	1866511	10	0	8	8	0	19.547	19.546473	N	N	chr17	1963217
T1127	chr17	17p13.3	1866611	11	0	4	4	0	9.773	9.773236	N	N	chr17	1963317
T1127	chr17	17p13.3	1870617	12	0	2	2	0	4.887	4.886618	N	N	chr17	1967323
T1127	chr17	17p13.3	1870781	13	0	3	3	0	7.33	7.329927	N	N	chr17	1967487
T1127	chr17	17p13.3	1877744	14	3	0	3	7.33	0	7.329927	N	N	chr17	1974450
T1127	chr17	17p13.3	1878822	15	2	0	2	4.887	0	4.886618	N	N	chr17	1975528
T1127	chr17	17p13.3	1881680	16	1	0	1	2.443	0	2.443309	N	N	chr17	1978386
T1127	chr17	17p13.3	1881742	17	3	0	3	7.33	0	7.329927	N	N	chr17	1978448
T1127	chr17	17p13.3	1881764	18	9	0	9	21.99	0	21.989782	N	N	chr17	1978470
T1127	chr17	17p13.3	1883962	19	4	0	4	9.773	0	9.773236	N	N	chr17	1980668
T1127	chr17	17p13.3	1883998	20	9	0	9	21.991	0	21.989781	N	N	chr17	1980704
T1127	chr17	17p13.3	1884021	21	2	0	2	4.886	0	4.886618	N	N	chr17	1980727
T1127	chr17	17p13.3	1884042	22	1	0	1	2.443	0	2.443309	N	N	chr17	1980748
T1127	chr17	17p13.3	1884090	23	43	0	43	105.061	0	105.062292	N	N	chr17	1980796
T1127	chr17	17p13.3	1952048	24	0	1	1	0	2.443	2.443309	N	N	chr17	2048754
T1127	chr17	17q24.2	67065828	25	5	0	5	12.217	0	12.216546	N	N	chr17	69069687
T1127	chr18	18p11.22	9482020	26	4	0	4	9.773	0	9.773236	N	N	chr18	9482022
T1127	chr2	2q22.1	141924559	27	3	0	3	7.33	0	7.329927	N	N	chr2	141166990
T1127	chr2	2q22.1	141924620	28	11	0	11	26.876	0	26.8764	N	N	chr2	141167051
T1127	chr21	21q22.3	46093681	29	2	0	2	4.886	0	4.886618	N	N	chr21	44673764
T1127	chr5	5q35.1	169131874	30	1	0	1	2.443	0	2.443309	N	N	chr5	169704870
T1127	chr6	6p22.3	23699469	31	4	0	4	9.773	0	9.773236	N	N	chr6	23699241
T1127	chr6	6p21.1	43510332	32	1	0	1	2.443	0	2.443309	N	N	chr6	43542595
T1127	chr6	6q27	165911910	33	0	1	1	0	2.443	2.443309	N	N	chr6	165498422
T1127	chr7	7q11.23	76841805	34	1	0	1	2.443	0	2.443309	N	N	chr7	77212488
T1127	chr7	7q21.13	90325532	35	5	0	5	12.216	0	12.216545	N	N	chr7	90696218
T1127	chr7	7q35	145027534	36	2	0	2	4.887	0	4.886618	N	N	chr7	145330441
T1127	chr7	7q36.3	158260444	37	2	0	2	4.887	0	4.886618	N	N	chr7	158467752
T1127	chr8	8q12.1	55512636	38	1	0	1	2.443	0	2.443309	N	N	chr8	54600076
T1596	chr6	6q24.2	143631847	1	0	8	8	0	1.342	1.340538	N	N	chr6	143310710
T1596	chr6	6q24.2	143631895	2	0	10	10	0	1.677	1.675673	N	N	chr6	143310758
T1596	chr6	6q24.2	143727190	3	8	0	8	1.341	0	1.340539	N	N	chr6	143406053
T1596	chr6	6q24.2	143727209	4	10	0	10	1.677	0	1.675673	N	N	chr6	143406072
T1596	chr6	6q24.2	143727231	5	35	0	35	5.865	0	5.86486	N	N	chr6	143406094
T5330	chr1	1p35.3	28833837	1	0	21	21	0	9.56	9.561513	N	N	chr1	28507325
T5330	chr1	1p35.3	28833938	2	0	8	8	0	3.643	3.642481	N	N	chr1	28507426
T5330	chr1	1p35.3	28834209	3	0	3	3	0	1.366	1.36593	N	N	chr1	28507697
T5330	chr1	1p35.3	28890672	4	13	0	13	5.918	0	5.919032	N	N	chr1	28564160
T7413	chr1	1p36.23	8002065	1	6	0	6	1.417	0	1.417275	N	N	chr1	7942005
T7413	chr1	1p36.13	18136406	2	5	0	5	1.181	0	1.181062	N	N	chr1	17809911
T7413	chr1	1p34.3	36055687	3	5	0	5	1.181	0	1.181062	N	N	chr1	35590086
T7413	chr1	1p34.1	44439203	4	7	0	7	1.653	0	1.653487	N	N	chr1	43973531
T7413	chr1	1p31.3	62719915	5	7	0	7	1.653	0	1.653487	N	N	chr1	62254243
T7413	chr1	1p21.2	101707437	6	0	5	5	0	1.181	1.181062	N	N	chr1	101241881
T7413	chr1	1p21.1	105661613	7	7	0	7	1.653	0	1.653487	N	N	chr1	105118991
T7413	chr1	1q21.2	149863884	8	6	0	6	1.417	0	1.417275	N	N	chr1	149892330
T7413	chr1	1q25.3	184136627	9	0	7	7	0	1.653	1.653487	N	N	chr1	184167493
T7413	chr1	1q31.1	186842136	10	6	0	6	1.417	0	1.417275	N	N	chr1	186873004
T7413	chr1	1q32.2	209123084	11	5	0	5	1.181	0	1.181062	N	N	chr1	208949739
T7413	chr1	1q41	217652473	12	5	0	5	1.181	0	1.181062	N	N	chr1	217479131
T7413	chr1	1q41	219910778	13	0	7	7	0	1.653	1.653487	N	N	chr1	219737436
T7413	chr1	1q43	242508826	14	8	0	8	1.889	0	1.889699	N	N	chr1	242345524
T7413	chr10	10p13	13816506	15	0	7	7	0	1.653	1.653487	N	N	chr10	13774506
T7413	chr10	10p11.22	32937268	16	8	0	8	1.89	0	1.8897	N	N	chr10	32648340
T7413	chr10	10p11.21	37247926	17	0	6	6	0	1.417	1.417275	N	N	chr10	36958998
T7413	chr10	10p11.1	39084502	18	7	0	7	1.653	0	1.653487	N	N	chr10	38791371
T7413	chr10	10q11.21	45076609	19	0	5	5	0	1.181	1.181062	N	N	chr10	44581161
T7413	chr10	10q11.22	48464638	20	0	9	9	0	2.126	2.125912	N	N	chr10	47274724
T7413	chr10	10q22.2	75791578	21	5	0	5	1.181	0	1.181062	N	N	chr10	74031820
T7413	chr10	10q22.2	76162142	22	0	10	10	0	2.362	2.362124	N	N	chr10	74402384
T7413	chr10	10q24.2	101210118	23	6	0	6	1.417	0	1.417273	N	N	chr10	99450361
T7413	chr10	10q25.1	110078631	24	0	8	8	0	1.89	1.8897	N	N	chr10	108318873
T7413	chr10	10q26.11	120417034	25	0	5	5	0	1.181	1.181062	N	N	chr10	118657522
T7413	chr10	10q26.13	125235103	26	10	0	10	2.362	0	2.362125	N	N	chr10	123475587
T7413	chr10	10q26.3	131473164	27	0	5	5	0	1.181	1.181062	N	N	chr10	129674900
T7413	chr11	11p15.3	12076227	28	0	5	5	0	1.181	1.181062	N	N	chr11	12054680
T7413	chr11	11p15.1	21014889	29	0	5	5	0	1.181	1.181062	N	N	chr11	20993343
T7413	chr11	11q12.2	61671927	30	0	6	6	0	1.417	1.417275	N	N	chr11	61904455
T7413	chr11	11q14.1	79277390	31	10	0	10	2.362	0	2.362125	N	N	chr11	79566346
T7413	chr11	11q14.1	80247640	32	5	0	5	1.181	0	1.181062	N	N	chr11	80536596
T7413	chr11	11q23.2	114081320	33	8	0	8	1.89	0	1.8897	N	N	chr11	114210598
T7413	chr12	12q13.12	51011440	34	0	5	5	0	1.181	1.181061	N	N	chr12	50617657
T7413	chr12	12q14.2	64100204	35	8	0	8	1.89	0	1.8897	N	N	chr12	63706424
T7413	chr12	12q21.1	71751689	36	5	0	5	1.181	0	1.181062	N	N	chr12	71357909
T7413	chr12	12q21.1	72358702	37	0	5	5	0	1.181	1.181062	N	N	chr12	71964922
T7413	chr12	12q21.2	78077208	38	0	6	6	0	1.417	1.417275	N	N	chr12	77683428
T7413	chr12	12q23.1	98550821	39	6	0	6	1.417	0	1.417275	N	N	chr12	98157043
T7413	chr12	12q23.2	102303436	40	0	6	6	0	1.417	1.417275	N	N	chr12	101909658
T7413	chr12	12q23.2	103620899	41	5	0	5	1.181	0	1.181062	N	N	chr12	103227121
T7413	chr12	12q24.11	109614119	42	0	5	5	0	1.181	1.181062	N	N	chr12	109176314
T7413	chr12	12q24.31	123558875	43	0	9	9	0	2.126	2.125912	N	N	chr12	123074328
T7413	chr12	12q24.33	132173255	44	0	11	11	0	2.598	2.598337	N	N	chr12	131688710
T7413	chr13	13q13.3	40003210	45	8	0	8	1.889	0	1.8897	N	N	chr13	39429073
T7413	chr13	13q21.1	58427319	46	6	0	6	1.417	0	1.417275	N	N	chr13	57853185
T7413	chr13	13q21.32	68495306	47	5	0	5	1.181	0	1.181062	N	N	chr13	67921174
T7413	chr13	13q31.1	83763302	48	0	8	8	0	1.89	1.8897	N	N	chr13	83189167
T7413	chr13	13q31.1	85864320	49	5	0	5	1.181	0	1.181062	N	N	chr13	85290185
T7413	chr13	13q32.3	99436291	50	0	9	9	0	2.126	2.125912	N	N	chr13	98784037
T7413	chr13	13q33.3	109818470	51	5	0	5	1.181	0	1.181062	N	N	chr13	109166122
T7413	chr14	14q21.1	37829092	52	8	0	8	1.89	0	1.8897	N	N	chr14	37359887
T7413	chr14	14q22.1	53766631	53	5	0	5	1.181	0	1.181062	N	N	chr14	53299913
T7413	chr15	15q13.1	29417413	54	0	8	8	0	1.889	1.889699	N	N	chr15	29125210
T7413	chr15	15q25.3	88792145	55	0	5	5	0	1.181	1.181062	N	N	chr15	88248914
T7413	chr15	15q26.3	102254943	56	0	5	5	0	1.181	1.181062	N	N	chr15	101714740
T7413	chr16	16p12.1	26051006	57	0	10	10	0	2.362	2.362125	N	N	chr16	26039685
T7413	chr16	16q23.2	80497169	58	11	0	11	2.598	0	2.598337	N	N	chr16	80463272
T7413	chr17	17q11.2	31665449	59	13	0	13	3.071	0	3.070762	N	N	chr17	33338431
T7413	chr17	17q21.31	42645290	60	5	0	5	1.181	0	1.181062	N	N	chr17	44567922
T7413	chr17	17q24.1	62647207	61	5	0	5	1.181	0	1.181062	N	N	chr17	64651089
T7413	chr18	18p11.22	9463601	62	0	5	5	0	1.181	1.181062	N	N	chr18	9463603
T7413	chr18	18q11.2	20511240	63	10	0	10	2.362	0	2.362125	N	N	chr18	22931277
T7413	chr18	18q11.2	22356859	64	0	7	7	0	1.653	1.653487	N	N	chr18	24776895
T7413	chr18	18q21.1	46384554	65	0	5	5	0	1.181	1.181062	N	N	chr18	48858183
T7413	chr18	18q21.31	54021799	66	0	9	9	0	2.126	2.125912	N	N	chr18	56354568
T7413	chr18	18q21.31	54021887	67	9	0	9	2.126	0	2.125912	N	N	chr18	56354656
T7413	chr18	18q22.2	67695639	68	0	8	8	0	1.89	1.8897	N	N	chr18	70028403
T7413	chr18	18q22.3	70274299	69	0	7	7	0	1.654	1.653486	N	N	chr18	72607064
T7413	chr18	18q23	75862720	70	8	0	8	1.89	0	1.8897	N	N	chr18	78102720
T7413	chr19	19p13.2	10121633	71	0	6	6	0	1.417	1.417275	N	N	chr19	10010957
T7413	chr19	19p12	21306885	72	0	6	6	0	1.417	1.417275	N	N	chr19	21124082
T7413	chr19	19p12	22400735	73	7	0	7	1.653	0	1.653487	N	N	chr19	22217933
T7413	chr19	19q11	27733184	74	0	6	6	0	1.417	1.417274	N	N	chr19	27242276
T7413	chr19	19q13.2	40427995	75	8	0	8	1.89	0	1.8897	N	N	chr19	39922088
T7413	chr19	19q13.2	41464204	76	7	0	7	1.653	0	1.653487	N	N	chr19	40958299
T7413	chr19	19q13.31	43706834	77	0	9	9	0	2.126	2.125912	N	N	chr19	43202682
T7413	chr19	19q13.33	49715690	78	0	7	7	0	1.653	1.653487	N	N	chr19	49212433
T7413	chr19	19q13.41	52895619	79	7	0	7	1.654	0	1.653486	N	N	chr19	52392366
T7413	chr2	2p13.3	70059794	80	8	0	8	1.89	0	1.8897	N	N	chr2	69832662
T7413	chr2	2p12	81968566	81	0	5	5	0	1.181	1.181062	N	N	chr2	81741442
T7413	chr2	2q22.3	147661801	82	6	0	6	1.417	0	1.417274	N	N	chr2	146904233
T7413	chr2	2q32.2	191489353	83	0	11	11	0	2.598	2.598336	N	N	chr2	190624627
T7413	chr2	2q33.2	203889095	84	5	0	5	1.181	0	1.181062	N	N	chr2	203024372
T7413	chr2	2q33.3	206446164	85	0	82	82	0	19.369	19.36942	N	N	chr2	205581440
T7413	chr2	2q33.3	206446212	86	0	24	24	0	5.669	5.669097	N	N	chr2	205581488
T7413	chr2	2q33.3	206446234	87	0	17	17	0	4.013	4.01561	N	N	chr2	205581510
T7413	chr2	2q33.3	206446249	88	0	9	9	0	2.126	2.125911	N	N	chr2	205581525
T7413	chr2	2q33.3	206446281	89	0	6	6	0	1.417	1.417274	N	N	chr2	205581557
T7413	chr2	2q33.3	206446338	90	0	5	5	0	1.18	1.181062	N	N	chr2	205581614
T7413	chr2	2q33.3	206458442	91	0	98	98	0	23.148	23.148818	N	N	chr2	205593718
T7413	chr2	2q33.3	206458522	92	0	19	19	0	4.488	4.488036	N	N	chr2	205593798
T7413	chr2	2q33.3	206458642	93	0	7	7	0	1.654	1.653487	N	N	chr2	205593918
T7413	chr2	2q33.3	206470068	94	38	0	38	8.976	0	8.976072	N	N	chr2	205605344
T7413	chr2	2q33.3	206471030	95	14	0	14	3.306	0	3.306974	N	N	chr2	205606306
T7413	chr2	2q33.3	206471068	96	24	0	24	5.669	0	5.669098	N	N	chr2	205606344
T7413	chr2	2q37.3	242569007	97	0	9	9	0	2.126	2.125912	N	N	chr2	241629592
T7413	chr20	20p12.2	9380841	98	6	0	6	1.417	0	1.417275	N	N	chr20	9400194
T7413	chr20	20q11.21	30773018	99	0	6	6	0	1.417	1.417275	N	N	chr20	32185215
T7413	chr20	20q13.2	50257995	100	0	5	5	0	1.181	1.181062	N	N	chr20	51641456
T7413	chr22	22q13.1	40170948	101	0	7	7	0	1.653	1.653487	N	N	chr22	39774943
T7413	chr3	3p25.2	12303259	102	0	6	6	0	1.417	1.417275	N	N	chr3	12261760
T7413	chr3	3p24.1	28141833	103	10	0	10	2.362	0	2.362125	N	N	chr3	28100342
T7413	chr3	3p22.2	38185780	104	0	5	5	0	1.181	1.181062	N	N	chr3	38144289
T7413	chr3	3p22.1	43514719	105	0	7	7	0	1.653	1.653487	N	N	chr3	43473227
T7413	chr3	3p21.2	51602614	106	6	0	6	1.417	0	1.417274	N	N	chr3	51568598
T7413	chr3	3p21.2	51676823	107	0	6	6	0	1.417	1.417274	N	N	chr3	51642807
T7413	chr3	3p14.3	55593863	108	0	6	6	0	1.417	1.417274	N	N	chr3	55559835
T7413	chr3	3p12.2	81374848	109	6	0	6	1.417	0	1.417274	N	N	chr3	81325697
T7413	chr3	3p12.1	84739221	110	7	0	7	1.653	0	1.653487	N	N	chr3	84690070
T7413	chr3	3q12.3	102471579	111	6	0	6	1.417	0	1.417274	N	N	chr3	102752735
T7413	chr3	3q13.11	103792888	112	0	6	6	0	1.417	1.417274	N	N	chr3	104074044
T7413	chr3	3q13.13	110465175	113	8	0	8	1.889	0	1.889699	N	N	chr3	110746328
T7413	chr3	3q13.2	111412628	114	5	0	5	1.181	0	1.181062	N	N	chr3	111693781
T7413	chr3	3q13.2	112588556	115	0	9	9	0	2.126	2.125912	N	N	chr3	112869709
T7413	chr3	3q21.1	122568222	116	7	0	7	1.653	0	1.653485	N	N	chr3	122849375
T7413	chr3	3q21.3	129088410	117	8	0	8	1.89	0	1.8897	N	N	chr3	129369567
T7413	chr3	3q23	139896977	118	0	7	7	0	1.653	1.653487	N	N	chr3	140178135
T7413	chr3	3q26.33	182518354	119	6	0	6	1.417	0	1.417275	N	N	chr3	182800566
T7413	chr3	3q27.3	187641932	120	12	0	12	2.835	0	2.834549	N	N	chr3	187924144
T7413	chr3	3q28	188953499	121	8	0	8	1.889	0	1.889699	N	N	chr3	189235710
T7413	chr3	3q28	188953607	122	13	0	13	3.071	0	3.070761	N	N	chr3	189235818
T7413	chr3	3q28	188953620	123	28	0	28	6.614	0	6.613948	N	N	chr3	189235831
T7413	chr3	3q28	188953641	124	31	0	31	7.322	0	7.322587	N	N	chr3	189235852
T7413	chr3	3q28	188953683	125	134	0	134	31.654	0	31.652468	N	N	chr3	189235894
T7413	chr3	3q28	189047678	126	0	104	104	0	24.565	24.566093	N	N	chr3	189329889
T7413	chr3	3q28	189047699	127	0	12	12	0	2.835	2.834549	N	N	chr3	189329910
T7413	chr3	3q28	189047759	128	0	8	8	0	1.889	1.889699	N	N	chr3	189329970
T7413	chr3	3q28	189047788	129	0	12	12	0	2.834	2.834549	N	N	chr3	189329999
T7413	chr3	3q28	189047981	130	0	6	6	0	1.418	1.417274	N	N	chr3	189330192
T7413	chr4	4p16.1	7132596	131	5	0	5	1.181	0	1.181062	N	N	chr4	7130869
T7413	chr4	4p15.31	19699688	132	5	0	5	1.181	0	1.181062	N	N	chr4	19698065
T7413	chr4	4p15.1	27877012	133	0	164	164	0	38.739	38.738841	N	N	chr4	27875390
T7413	chr4	4p15.1	27877043	134	0	23	23	0	5.432	5.432886	N	N	chr4	27875421
T7413	chr4	4p15.1	27877078	135	0	36	36	0	8.503	8.503648	N	N	chr4	27875456
T7413	chr4	4p15.1	27877111	136	0	5	5	0	1.181	1.181062	N	N	chr4	27875489
T7413	chr4	4p15.1	27877183	137	0	9	9	0	2.126	2.125912	N	N	chr4	27875561
T7413	chr4	4p15.1	27967280	138	0	34	34	0	8.03	8.031222	N	N	chr4	27965658
T7413	chr4	4p15.1	27967410	139	0	10	10	0	2.362	2.362124	N	N	chr4	27965788
T7413	chr4	4p15.1	29420073	140	6	0	6	1.417	0	1.417274	N	N	chr4	29418451
T7413	chr4	4p15.1	29420114	141	6	0	6	1.417	0	1.417273	N	N	chr4	29418492
T7413	chr4	4p15.1	29420148	142	22	0	22	5.196	0	5.196673	N	N	chr4	29418526
T7413	chr4	4p15.1	29420169	143	21	0	21	4.96	0	4.96046	N	N	chr4	29418547
T7413	chr4	4p15.1	29420183	144	23	0	23	5.432	0	5.432884	N	N	chr4	29418561
T7413	chr4	4p15.1	29420207	145	113	0	113	26.692	0	26.692006	N	N	chr4	29418585
T7413	chr4	4q21.3	87805068	146	7	0	7	1.653	0	1.653487	N	N	chr4	86883915
T7413	chr4	4q22.1	91082189	147	0	10	10	0	2.362	2.362125	N	N	chr4	90161038
T7413	chr4	4q22.3	98440970	148	5	0	5	1.181	0	1.181062	N	N	chr4	97519819
T7413	chr4	4q25	109963694	149	0	5	5	0	1.181	1.181062	N	N	chr4	109042538
T7413	chr4	4q26	115601896	150	0	10	10	0	2.362	2.362125	N	N	chr4	114680740
T7413	chr4	4q28.3	139443773	151	5	0	5	1.181	0	1.181062	N	N	chr4	138522619
T7413	chr4	4q31.1	141037749	152	5	0	5	1.181	0	1.181062	N	N	chr4	140116595
T7413	chr4	4q31.21	142390846	153	0	6	6	0	1.417	1.417275	N	N	chr4	141469692
T7413	chr5	5p15.33	2089837	154	5	0	5	1.181	0	1.181062	N	N	chr5	2089723
T7413	chr5	5p13.2	37856926	155	0	6	6	0	1.417	1.417274	N	N	chr5	37856824
T7413	chr5	5p12	45105709	156	0	6	6	0	1.417	1.417274	N	N	chr5	45105607
T7413	chr5	5q14.1	80625535	157	0	6	6	0	1.417	1.417275	N	N	chr5	81329716
T7413	chr5	5q15	92993618	158	0	5	5	0	1.181	1.181062	N	N	chr5	93657912
T7413	chr5	5q15	94374260	159	0	5	5	0	1.181	1.181062	N	N	chr5	95038556
T7413	chr5	5q21.2	102887098	160	5	0	5	1.181	0	1.181062	N	N	chr5	103551397
T7413	chr5	5q35.1	171774819	161	0	8	8	0	1.889	1.889699	N	N	chr5	172347815
T7413	chr6	6p24.3	10021282	162	6	0	6	1.417	0	1.417275	N	N	chr6	10021049
T7413	chr6	6q14.3	86197190	163	0	8	8	0	1.89	1.8897	N	N	chr6	85487472
T7413	chr6	6q15	90350635	164	0	297	297	0	70.154	70.155097	N	N	chr6	89640916
T7413	chr6	6q15	90350656	165	0	21	21	0	4.96	4.960461	N	N	chr6	89640937
T7413	chr6	6q15	90350684	166	0	9	9	0	2.126	2.125911	N	N	chr6	89640965
T7413	chr6	6q15	90350714	167	0	22	22	0	5.196	5.196673	N	N	chr6	89640995
T7413	chr6	6q15	90350740	168	0	17	17	0	4.015	4.015612	N	N	chr6	89641021
T7413	chr6	6q15	90350829	169	0	5	5	0	1.181	1.181062	N	N	chr6	89641110
T7413	chr6	6q15	90358765	170	7	0	7	1.653	0	1.653487	N	N	chr6	89649046
T7413	chr6	6q15	90358852	171	5	0	5	1.181	0	1.181062	N	N	chr6	89649133
T7413	chr6	6q15	90358903	172	23	0	23	5.432	0	5.432886	N	N	chr6	89649184
T7413	chr6	6q15	90358941	173	24	0	24	5.669	0	5.669098	N	N	chr6	89649222
T7413	chr6	6q15	90387070	174	5	0	5	1.181	0	1.181061	N	N	chr6	89677351
T7413	chr6	6q15	90387110	175	11	0	11	2.598	0	2.598337	N	N	chr6	89677391
T7413	chr6	6q16.3	102287260	176	0	8	8	0	1.889	1.889699	N	N	chr6	101839385
T7413	chr6	6q21	114595158	177	6	0	6	1.417	0	1.417275	N	N	chr6	114273994
T7413	chr6	6q25.1	150924807	178	0	10	10	0	2.362	2.362124	N	N	chr6	150603671
T7413	chr7	7p21.1	20807180	179	8	0	8	1.89	0	1.8897	N	N	chr7	20767558
T7413	chr7	7q11.21	66980894	180	5	0	5	1.181	0	1.181062	N	N	chr7	67515907
T7413	chr7	7q21.13	88308562	181	0	5	5	0	1.181	1.181062	N	N	chr7	88679248
T7413	chr7	7q21.2	91438281	182	7	0	7	1.653	0	1.653486	N	N	chr7	91808967
T7413	chr7	7q22.1	101904408	183	0	5	5	0	1.18	1.181062	N	N	chr7	102261128
T7413	chr7	7q31.2	114796527	184	0	7	7	0	1.653	1.653487	N	N	chr7	115156473
T7413	chr7	7q33	135465341	185	9	0	9	2.125	0	2.125911	N	N	chr7	135780593
T7413	chr7	7q33	137852889	186	5	0	5	1.181	0	1.181062	N	N	chr7	138168143
T7413	chr7	7q36.1	148299729	187	0	6	6	0	1.417	1.417274	N	N	chr7	148602637
T7413	chr8	8p23.1	6380941	188	5	0	5	1.181	0	1.181062	N	N	chr8	6523420
T7413	chr8	8p11.23	37338945	189	7	0	7	1.653	0	1.653487	N	N	chr8	37481427
