sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
HNSC-CN-A499-TP	chr2~10698260~+~HPV16~786~-	chr2	10698260	HPV16	786	25	chr2:10698260	4	SNORA51;HPCAL1;ODC1;SNORA80B;RP11-320M2.1;AC007249.3;AC092687.5;NOL10;RN7SL832P;Metazoa_SRP	AC092687.3;RNU7-138P;ATP6V1C2;RP11-791G15.2;PDIA6;RNU7-176P;AC092687.4;RP11-245G13.1;RP11-245G13.2;KCNF1
HNSC-DQ-7596-TP	HPV16~881~+~chr2~145764702~+	chr2	145764702	HPV16	881	36	chr2:145677362	2	LINC01412;AC023128.1;VIS1;AC023128.2;RP11-514A9.1;TEX41;AC064865.1;RPL6P5;AC092484.1;AC079163.1	AC079248.1;RP11-24J11.1;AC062031.1;RNU7-2P;RPL17P12;AC093084.1;PABPC1P2;RP11-638D14.1;AC103881.1;AC062032.1
CESC-EX-A3L1-TP	HPV45~930~+~chr2~145677362~+	chr2	145677362	HPV45	930	1638	chr2:145677362	2	LINC01412;AC023128.1;VIS1;AC023128.2;RP11-514A9.1;TEX41;AC064865.1;RPL6P5;AC092484.1;AC079163.1	AC079248.1;RP11-24J11.1;AC062031.1;RNU7-2P;RPL17P12;AC093084.1;PABPC1P2;RP11-638D14.1;AC103881.1;AC062032.1
CESC-EA-A3Y4-TP	HPV45~930~+~chr2~191147854~+	chr2	191147854	HPV45	930	349	chr2:191500215	2	NAB1;AC006460.2;AC005540.1;AC005540.3;GLS;STAT1;AC067945.3;AC067945.2;AC067945.4;RNU6-959P;STAT4	RP11-317J9.1;HMGB1P27;AC092614.2;AC092614.1;MYO1B;RNU6-1045P;AC068056.1;uc_338;NABP1;Clostridiales-1
LIHC-G3-A25U-TP	chr2~191503014~+~NC_003977_3182nt_Hepatitis_B_virus~1815~-	chr2	191503014	NC_003977_3182nt_Hepatitis_B_virus	1815	885	chr2:191500215	2	AC067945.4;STAT4;RNU6-959P;RP11-317J9.1;HMGB1P27;AC092614.2;AC092614.1;MYO1B;RNU6-1045P;AC068056.1	uc_338;NABP1;Clostridiales-1;AC098872.3;SDPR;DNAJB1P1;AC098617.1;TMEFF2;AC013401.1;AC013401.2
CESC-VS-A8EI-TP	chr2~204055221~+~HPV16~881~-	chr2	204055221	HPV16	881	289	chr2:204055221	2	RAPH1;AC125238.2;AC125238.3;CD28;AC125238.1;KRT18P39;NPM1P33;RNU6-474P;CTLA4;ICOS	AC009965.1;AC009965.2;AC009498.1;DSTNP5;AC106901.1;AC016903.1;AC016903.2;PARD3B;AC008171.1;NRP2
LIHC-DD-AADF-TP	chr2~203598595~+~NC_003977_3182nt_Hepatitis_B_virus~1829~-	chr2	203598595	NC_003977_3182nt_Hepatitis_B_virus	1829	162	chr2:204055221	2	AC023271.1;AC023271.2;NBEAL1;AC011737.2;RN7SL670P;CYP20A1;MRPL50P2;RP11-363J17.1;ABI2;RAPH1	AC125238.2;AC125238.3;CD28;AC125238.1;KRT18P39;NPM1P33;RNU6-474P;CTLA4;ICOS;AC009965.1
LIHC-DD-A116-NT	chr2~215382326~+~NC_003977_3182nt_Hepatitis_B_virus~461~-	chr2	215382326	NC_003977_3182nt_Hepatitis_B_virus	461	10	chr2:215425286	5	VWC2L-IT1;ENSAP3;BARD1;SNORA70;AC016708.2;AC072062.1;ABCA12;AC072062.3;AC073284.4;ATIC;FN1	AC012462.1;AC012462.2;AC012462.3;AC012668.1;AC012668.3;AC012668.2;AC093850.2;LINC00607;AC093850.1;AC122136.2
LIHC-G3-A3CH-NT	chr2~215425286~+~NC_003977_3182nt_Hepatitis_B_virus~461~-	chr2	215425286	NC_003977_3182nt_Hepatitis_B_virus	461	31	chr2:215425286	5	VWC2L-IT1;ENSAP3;BARD1;SNORA70;AC016708.2;AC072062.1;ABCA12;AC072062.3;AC073284.4;ATIC;FN1	AC012462.1;AC012462.2;AC012462.3;AC012668.1;AC012668.3;AC012668.2;AC093850.2;LINC00607;AC093850.1;AC122136.2
LIHC-BC-A10W-NT	chr2~215383484~+~NC_003977_3182nt_Hepatitis_B_virus~461~-	chr2	215383484	NC_003977_3182nt_Hepatitis_B_virus	461	229	chr2:215425286	5	VWC2L-IT1;ENSAP3;BARD1;SNORA70;AC016708.2;AC072062.1;ABCA12;AC072062.3;AC073284.4;ATIC;FN1	AC012462.1;AC012462.2;AC012462.3;AC012668.1;AC012668.3;AC012668.2;AC093850.2;LINC00607;AC093850.1;AC122136.2
LIHC-DD-A1EH-NT	chr2~215384189~+~NC_003977_3182nt_Hepatitis_B_virus~461~-	chr2	215384189	NC_003977_3182nt_Hepatitis_B_virus	461	100	chr2:215425286	5	VWC2L-IT1;ENSAP3;BARD1;SNORA70;AC016708.2;AC072062.1;ABCA12;AC072062.3;AC073284.4;ATIC;FN1	AC012462.1;AC012462.2;AC012462.3;AC012668.1;AC012668.3;AC012668.2;AC093850.2;LINC00607;AC093850.1;AC122136.2
LIHC-DD-AACN-TP	chr2~215404656~+~NC_003977_3182nt_Hepatitis_B_virus~461~-	chr2	215404656	NC_003977_3182nt_Hepatitis_B_virus	461	13	chr2:215425286	5	VWC2L-IT1;ENSAP3;BARD1;SNORA70;AC016708.2;AC072062.1;ABCA12;AC072062.3;AC073284.4;ATIC;FN1	AC012462.1;AC012462.2;AC012462.3;AC012668.1;AC012668.3;AC012668.2;AC093850.2;LINC00607;AC093850.1;AC122136.2
CESC-VS-A8Q8-TP	chr2~218482235~+~HPV16~881~-	chr2	218482235	HPV16	881	40	chr2:218889983	2	MIR6810;CATIP-AS2;AC021016.7;CATIP;CATIP-AS1;SLC11A1;RP11-378A13.2;CTDSP1;MIR26B;VIL1;USP37	RN7SKP38;RQCD1;RNU6-136P;PLCD4;RP11-548H3.1;ZNF142;BCS1L;RNF25;STK36;TTLL4
CESC-R2-A69V-TP	HPV39~944~+~chr2~218889983~+	chr2	218889983	HPV39	944	75	chr2:218889983	2	ZNF142;BCS1L;RNF25;STK36;TTLL4;CYP27A1;RP11-459I19.1;PRKAG3;AC009974.11;WNT6;WNT10A	LINC01494;RNU6-642P;AC097468.7;KRT8P30;CDK5R2;LINC00608;FEV;CRYBA2;MIR375;AC097468.4
CESC-C5-A7X8-TP	chr2~43774959~+~HPV18~930~-	chr2	43774959	HPV18	930	423	chr2:43718164	2	LINC01126;AC010883.5;RNU6-958P;THADA;RN7SL531P;Y_RNA;AC011242.6;AC011242.5;PLEKHH2;RN7SKP66;DYNC2LI1	ABCG5;ABCG8;RNU6-1048P;RN7SL455P;LRPPRC;AC019129.2;AC019129.1;RNU6-566P;PDSS1P2;RP11-559M23.1
LIHC-ED-A7XO-TP	NC_003977_3182nt_Hepatitis_B_virus~1809~+~chr2~42806320~+	chr2	42806320	NC_003977_3182nt_Hepatitis_B_virus	1809	15	chr2:43718164	2	KCNG3;AC025750.5;Metazoa_SRP;AC025750.7;MTA3;AC074375.1;RNU6-137P;OXER1;HAAO;FTOP1	AC098824.6;AC016735.1;AC016735.2;AC016735.3;RNU6-242P;AC093609.1;ZFP36L2;LINC01126;AC010883.5;RNU6-958P
LIHC-DD-A116-NT	chr2~58158117~+~NC_003977_3182nt_Hepatitis_B_virus~1815~-	chr2	58158117	NC_003977_3182nt_Hepatitis_B_virus	1815	15	chr2:57232779	3	RNA5SP93;CCDC85A;AC008173.1;RP11-443I9.1;AC009406.1;AC009406.2;RP11-127H13.1;SNORD78;CTD-2026C7.1;AC073215.1;VRK2	FANCL;RP11-334G22.1;EIF3FP3;AC007250.4;AC007238.1;AC007367.1;LINC01122;AC007131.3;AC007131.1;AC007179.1
LIHC-DD-A1EA-TP	NC_003977_3182nt_Hepatitis_B_virus~1845~+~chr2~57232779~+	chr2	57232779	NC_003977_3182nt_Hepatitis_B_virus	1845	1579	chr2:57232779	3	MIR217HG;RP11-481J13.1;AC011306.1;AC007743.1;RNA5SP93;CCDC85A;AC008173.1;RP11-443I9.1;AC009406.1;AC009406.2	RP11-127H13.1;SNORD78;CTD-2026C7.1;VRK2;AC073215.1;FANCL;RP11-334G22.1;EIF3FP3;AC007250.4;AC007238.1
KIRC-AK-3455-TP	NC_003977_3182nt_Hepatitis_B_virus~1845~+~chr2~57232779~+	chr2	57232779	NC_003977_3182nt_Hepatitis_B_virus	1845	62	chr2:57232779	3	MIR217HG;RP11-481J13.1;AC011306.1;AC007743.1;RNA5SP93;CCDC85A;AC008173.1;RP11-443I9.1;AC009406.1;AC009406.2	RP11-127H13.1;SNORD78;CTD-2026C7.1;VRK2;AC073215.1;FANCL;RP11-334G22.1;EIF3FP3;AC007250.4;AC007238.1
CESC-EX-A69L-TP	HPV16~1811~+~chr2~56323462~+	chr2	56323462	HPV16	1811	53	chr2:57232779	3	EFEMP1;RN7SKP208;MIR217;MIR216A;MIR216B;MIR217HG;RP11-481J13.1;AC011306.1;AC007743.1;RNA5SP93;CCDC85A	AC008173.1;RP11-443I9.1;AC009406.1;AC009406.2;RP11-127H13.1;SNORD78;CTD-2026C7.1;VRK2;AC073215.1;FANCL
CESC-C5-A1BM-TP	chr2~72179462~+~HPV18~930~-	chr2	72179462	HPV18	930	553	chr2:72179462	2	MPHOSPH10;AC007881.4;PAIP2B;ZNF638;ZNF638-IT1;RNU6-105P;DYSF;RPS20P10;CYP26B1;AC006461.1;EXOC6B	AC006461.2;RNU2-39P;SNORD78;SPR;EMX1;RP11-466M21.1;SFXN5;RP11-44N22.3;RAB11FIP5;NOTO
CESC-EA-A5ZD-TP	HPV58~899~+~chr2~71946323~+	chr2	71946323	HPV58	899	1226	chr2:72179462	2	RP11-467P9.1;NAGK;MCEE;MPHOSPH10;AC007881.4;PAIP2B;ZNF638;ZNF638-IT1;RNU6-105P;DYSF	RPS20P10;CYP26B1;AC006461.1;AC006461.2;EXOC6B;RNU2-39P;SNORD78;SPR;EMX1;RP11-466M21.1
CESC-Q1-A73O-TP	chr2~78340189~+~HPV18~3193~-	chr2	78340189	HPV18	3193	828	chr2:78334546	2	AC079117.1;AC079117.2;AC079117.3;LRRTM4;AC084149.2;AC084149.1;AC105399.1;AC105399.2;AC073628.1;AC012494.1	CYCSP6;RP11-601H16.1;AC092660.1;RNU6-827P;RNU6-812P;REG3G;REG1B;REG1A;REG1P;REG3A
LIHC-DD-A116-NT	NC_003977_3182nt_Hepatitis_B_virus~1817~+~chr2~77960304~+	chr2	77960304	NC_003977_3182nt_Hepatitis_B_virus	1817	16	chr2:78334546	2	RNA5SP98;AC079117.1;AC079117.2;AC079117.3;LRRTM4;AC084149.2;AC084149.1;AC105399.1;AC105399.2;AC073628.1	AC012494.1;CYCSP6;RP11-601H16.1;AC092660.1;RNU6-827P;RNU6-812P;REG3G;REG1B;REG1A;REG1P
HNSC-CV-7100-TP	chr3~111684326~+~HPV33~895~-	chr3	111684326	HPV33	895	44	chr3:111677139	2	RP11-553A10.1;PVRL3-AS1;PVRL3;ATP6V0CP2;CD96;RP11-615J4.3;RP11-615J4.4;ZBED2;RP11-402J7.2;PLCXD2-AS1;PLCXD2	PHLDB2;ABHD10;TAGLN3;RFKP2;TMPRSS7;C3orf52;MIR567;GCSAM;RP11-757F18.5;RP11-757F18.3
LIHC-DD-A116-NT	chr3~111480205~+~NC_003977_3182nt_Hepatitis_B_virus~1790~-	chr3	111480205	NC_003977_3182nt_Hepatitis_B_virus	1790	11	chr3:111677139	2	RP11-457K10.2;RP11-696F10.1;RP11-119D18.1;RNU6ATAC15P;RP11-179A18.1;Y_RNA;RP11-553A10.1;PVRL3-AS1;PVRL3;ATP6V0CP2;CD96;RP11-615J4.3	RP11-615J4.4;ZBED2;RP11-402J7.2;PLCXD2-AS1;PLCXD2;PHLDB2;ABHD10;TAGLN3;RFKP2;TMPRSS7
LUSC-98-A53D-TP	chr3~177423782~+~HPV30~906~-	chr3	177423782	HPV30	906	114	chr3:177423782	2	RNA5SP147;LINC01209;MTND5P15;TBL1XR1-AS1;TBL1XR1;Y_RNA;RNU6-681P;ASS1P7;LINC00501;RP11-706D8.3	RN7SKP52;LINC00578;SNORA18;RP11-114M1.2;RP11-114M1.1;RP11-114M1.3;RP11-91K9.1;RP11-2L8.1;RP11-2L8.2;RNU6-1120P
CESC-JW-A5VI-TP	chr3~177423782~+~HPV30~906~-	chr3	177423782	HPV30	906	4983	chr3:177423782	2	RNA5SP147;LINC01209;MTND5P15;TBL1XR1-AS1;TBL1XR1;Y_RNA;RNU6-681P;ASS1P7;LINC00501;RP11-706D8.3	RN7SKP52;LINC00578;SNORA18;RP11-114M1.2;RP11-114M1.1;RP11-114M1.3;RP11-91K9.1;RP11-2L8.1;RP11-2L8.2;RNU6-1120P
CESC-ZJ-AAXJ-TP	HPV16~4282~+~chr3~181847464~+	chr3	181847464	HPV16	4282	215	chr3:181989968	4	RP11-275H4.1;RPL7AP25;RP11-4B14.3;SOX2OT_exon1;AC117415.1;SOX2OT_exon3;SOX2;SOX2OT_exon4;RN7SL703P;RNA5SP150	RP11-252O18.2;RP11-252O18.3;RN7SKP265;LINC01206;RP11-416O18.2;RP11-338L18.1;EIF4EP3;FLJ46066;RP11-139K4.2;RPL7L1P8
HNSC-TN-A7HI-TP	chr3~181991039~+~HPV33~895~-	chr3	181991039	HPV33	895	885	chr3:181989968	4	SOX2OT_exon1;AC117415.1;SOX2OT_exon3;SOX2;SOX2OT_exon4;RN7SL703P;RNA5SP150;RP11-252O18.2;RP11-252O18.3;RN7SKP265;LINC01206	RP11-416O18.2;RP11-338L18.1;EIF4EP3;FLJ46066;RP11-139K4.2;RPL7L1P8;RP11-646E18.2;RP11-646E18.3;RP11-646E18.4;RP11-225N10.1
HNSC-CN-A499-TP	chr3~181644221~+~HPV16~809~-	chr3	181644221	HPV16	809	17	chr3:181989968	4	RP11-259P15.1;FXR1;DNAJC19;RP11-262M14.2;RNU6-4P;FAUP2;RP11-275H4.1;RPL7AP25;RP11-4B14.3;SOX2OT_exon1;SOX2-OT	AC117415.1;SOX2OT_exon3;SOX2;SOX2OT_exon4;RN7SL703P;RNA5SP150;RP11-252O18.2;RP11-252O18.3;RN7SKP265;LINC01206
CESC-VS-A8EC-TP	HPV16~881~+~chr3~181739568~+	chr3	181739568	HPV16	881	338	chr3:181989968	4	RNU6-4P;FAUP2;RP11-275H4.1;RPL7AP25;RP11-4B14.3;SOX2OT_exon1;AC117415.1;SOX2OT_exon3;SOX2;SOX2OT_exon4;SOX2-OT	RN7SL703P;RNA5SP150;RP11-252O18.2;RP11-252O18.3;RN7SKP265;LINC01206;RP11-416O18.2;RP11-338L18.1;EIF4EP3;FLJ46066
LIHC-DD-AACS-TP	NC_003977_3182nt_Hepatitis_B_virus~2450~+~chr3~183111076~+	chr3	183111076	NC_003977_3182nt_Hepatitis_B_virus	2450	87	chr3:183607578	2	RP11-646E18.2;RP11-646E18.3;RP11-646E18.4;RP11-225N10.1;RP11-225N10.3;ATP11B;RP11-531F16.4;RP11-531F16.3;DCUN1D1;MCCC1-AS1;MCCC1	LAMP3;RNA5SP151;B3GNT5;MCF2L2;LINC00888;SNORA63;SNORA81;SNORA63;SNORA4;RP11-393B14.2
LIHC-DD-AADV-TP	chr3~183607578~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	chr3	183607578	NC_003977_3182nt_Hepatitis_B_virus	1760	18	chr3:183607578	2	B3GNT5;MCF2L2;LINC00888;SNORA63;SNORA81;SNORA63;SNORA4;RP11-393B14.2;KLHL6;KLHL6-AS1	RP11-14I2.2;KLHL24;YEATS2;AC131160.1;AC131160.2;YEATS2-AS1;MAP6D1;PARL;RPSAP31;MIR4448
LIHC-DD-A116-NT	chr3~184368921~+~NC_003977_3182nt_Hepatitis_B_virus~1743~-	chr3	184368921	NC_003977_3182nt_Hepatitis_B_virus	1743	90	chr3:183607578	2	MIR1224;ALG3;CAMK2N2;ECE2;PSMD2;EIF4G1;SNORD66;FAM131A;CLCN2;POLR2H;EIF2B5	THPO;CHRD;RP11-433C9.2;EIF2B5-IT1;EIF2B5-AS1;EPHB3;MAGEF1;RP11-329B9.4;RP11-329B9.3;RP11-329B9.5
CESC-JW-A5VG-TP	HPV59~888~+~chr3~189935001~+	chr3	189935001	HPV59	888	1374	chr3:190333947	9	LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP
CESC-C5-A2LY-TP	chr3~189897447~+~HPV16~233~-	chr3	189897447	HPV16	233	1767	chr3:190333947	9	LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP
CESC-VS-A9UY-TP	chr3~189899624~+~HPV16~881~-	chr3	189899624	HPV16	881	726	chr3:190333947	9	LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP
CESC-DS-A0VL-TP	chr3~190137294~+~HPV16~881~-	chr3	190137294	HPV16	881	3939	chr3:190333947	9	MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1	AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2
CESC-HG-A2PA-TP	HPV16~881~+~chr3~189935001~+	chr3	189935001	HPV16	881	937	chr3:190333947	9	LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP
CESC-MY-A913-TP	chr3~190374604~+~HPV45~3391~+	chr3	190374604	HPV45	3391	1825	chr3:190333947	9	RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16	TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1
CESC-EK-A3GK-TP	HPV16~881~+~chr3~196042492~+	chr3	196042492	HPV16	881	74	chr3:196042492	3	TNK2;TNK2-AS1;AC124944.3;RP11-352G9.1;RNU2-11P;AC024937.6;RP11-480A16.1;AC024937.1;SDHAP1;AC024937.4;TFRC	AC024937.2;RNU7-18P;LINC00885;Y_RNA;ZDHHC19;SLC51A;PCYT1A;AC069257.8;AC069257.6;TCTEX1D2
LIHC-DD-A116-NT	chr3~195445419~+~NC_003977_3182nt_Hepatitis_B_virus~1791~-	chr3	195445419	NC_003977_3182nt_Hepatitis_B_virus	1791	14	chr3:196042492	3	MIR3137;RN7SL36P;XXYLT1-AS2;XXYLT1;RNU6-25P;Metazoa_SRP;ACAP2-IT1;AC069213.4;ACAP2;Y_RNA	RNU6ATAC24P;PPP1R2;AC091633.3;RN7SL73P;AC091633.2;AC090018.1;APOD;AC069213.1;RP11-141C7.4;RP11-141C7.3
CESC-ZJ-AAXU-TP	chr3~195181625~+~HPV16~1277~-	chr3	195181625	HPV16	1277	13	chr3:196042492	3	FAM43A;AC106706.1;AC090505.6;AC090505.5;AC090505.4;AC090505.1;XXYLT1-AS1;MIR3137;RN7SL36P;XXYLT1-AS2;XXYLT1	RNU6-25P;Metazoa_SRP;ACAP2-IT1;AC069213.4;ACAP2;Y_RNA;RNU6ATAC24P;PPP1R2;AC091633.3;RN7SL73P
LIHC-CC-A9FS-TP	NC_003977_3182nt_Hepatitis_B_virus~1823~+~chr3~10026~+	chr3	10026	NC_003977_3182nt_Hepatitis_B_virus	1823	14	chr3:399058	2		AY269186.1;AY269186.2;CHL1-AS2;RNU6-1194P;CHL1;RPS8P6;CHL1-AS1;RPSAP32;LINC01266;AC090044.2
LIHC-G3-A3CH-NT	chr3~399058~+~NC_003977_3182nt_Hepatitis_B_virus~1828~-	chr3	399058	NC_003977_3182nt_Hepatitis_B_virus	1828	24	chr3:399058	2	AY269186.1;AY269186.2;CHL1-AS2;RNU6-1194P;RPS8P6;CHL1-AS1;CHL1	RPSAP32;LINC01266;AC090044.2;AC087430.1;RN7SL120P;CNTN6;CRB3P1;AC090043.1;RPL23AP39;RPL21P17
LIHC-DD-AAE2-TP	chr3~58509026~+~NC_003977_3182nt_Hepatitis_B_virus~461~-	chr3	58509026	NC_003977_3182nt_Hepatitis_B_virus	461	127	chr3:58505290	2	ABHD6;RPP14;RPP14;RP11-80H18.4;RP11-802O23.4;PXK;RP11-802O23.3;PDHB;RP11-359I18.5;KCTD6;ACOX2	RP11-359I18.1;RP11-475O23.2;FAM107A;RP11-475O23.3;FAM3D;C3orf67;C3orf67-AS1;CTD-2185K10.1;RP11-285B24.1;RP11-719N22.2
CESC-FU-A3WB-TP	HPV16~881~+~chr3~58163153~+	chr3	58163153	HPV16	881	2777	chr3:58505290	2	PDE12;ARF4;RP11-755B10.4;RNU6ATAC26P;RP11-755B10.2;DENND6A;RP11-755B10.3;RP11-332H21.2;SLMAP;PPIAP16;FLNB;FLNB-AS1	DNASE1L3;ABHD6;RPP14;RPP14;RP11-80H18.4;RP11-802O23.4;PXK;RP11-802O23.3;PDHB;RP11-359I18.5
LIHC-DD-AADF-TP	NC_003977_3182nt_Hepatitis_B_virus~1810~+~chr4~121822033~+	chr4	121822033	NC_003977_3182nt_Hepatitis_B_virus	1810	11	chr4:121823413	4	RNU6-948P;Y_RNA;QRFPR;RP11-364P2.2;AC093816.1;TUBB4BP5;ANXA5;TMEM155;PP12613;EXOSC9;CCNA2	BBS7;RP11-63B13.1;TRPC3;AC097533.1;RN7SL335P;KIAA1109;ADAD1;IL2;IL21;IL21-AS1
LIHC-BC-A10Y-TP	NC_001401_4679nt_Adeno_associated_virus_2~4161~-~chr4~121823413~+	chr4	121823413	NC_001401_4679nt_Adeno_associated_virus_2	4161	149	chr4:121823413	4	RNU6-948P;Y_RNA;QRFPR;RP11-364P2.2;AC093816.1;TUBB4BP5;ANXA5;TMEM155;PP12613;EXOSC9;CCNA2	BBS7;RP11-63B13.1;TRPC3;AC097533.1;RN7SL335P;KIAA1109;ADAD1;IL2;IL21;IL21-AS1
LIHC-ZS-A9CF-TP	NC_001401_4679nt_Adeno_associated_virus_2~3407~-~chr4~121821244~+	chr4	121821244	NC_001401_4679nt_Adeno_associated_virus_2	3407	35	chr4:121823413	4	RNU6-948P;Y_RNA;QRFPR;RP11-364P2.2;AC093816.1;TUBB4BP5;ANXA5;TMEM155;PP12613;EXOSC9;CCNA2	BBS7;RP11-63B13.1;TRPC3;AC097533.1;RN7SL335P;KIAA1109;ADAD1;IL2;IL21;IL21-AS1
LIHC-ZS-A9CF-TR	NC_001401_4679nt_Adeno_associated_virus_2~3428~-~chr4~121823226~+	chr4	121823226	NC_001401_4679nt_Adeno_associated_virus_2	3428	49	chr4:121823413	4	RNU6-948P;Y_RNA;QRFPR;RP11-364P2.2;AC093816.1;TUBB4BP5;ANXA5;TMEM155;PP12613;EXOSC9;CCNA2	BBS7;RP11-63B13.1;TRPC3;AC097533.1;RN7SL335P;KIAA1109;ADAD1;IL2;IL21;IL21-AS1
HNSC-P3-A5Q5-TP	chr4~139807086~+~HPV16~2974~-	chr4	139807086	HPV16	2974	78	chr4:139730668	2	ACA64;RAB33B;FTH1P24;SETD7;RP11-342I1.2;RP11-308D13.3;RN7SKP237;H3F3AP6;MGST2;RN7SKP253;MAML3	RP11-392B6.1;RP11-425I13.2;SCOC;SCOC-AS1;RPL14P3;CLGN;MGAT4D;RP11-542P2.2;ELMOD2;UCP1
LIHC-G3-A3CH-NT	chr4~139028438~+~NC_003977_3182nt_Hepatitis_B_virus~1764~-	chr4	139028438	NC_003977_3182nt_Hepatitis_B_virus	1764	16	chr4:139730668	2	LINC00500;RP11-310A13.2;RP11-173E2.1;RP11-173E2.2;RP11-98O2.1;AC093766.1;RP11-371F15.3;RP11-577B7.1;Metazoa_SRP;AC093602.1;CCRN4L;ELF2	RNU6-531P;RN7SL382P;PPP1R14BP3;Metazoa_SRP;RN7SL311P;Y_RNA;RNU6-506P;RNU6-1074P;MGARP;NDUFC1
PAAD-H8-A6C1-TP	HPV35~884~+~chr4~142660782~+	chr4	142660782	HPV35	884	11	chr4:142660782	2	ZNF330;RP11-586L23.1;RP11-362F19.1;RP11-362F19.2;RP11-362F19.3;RP11-208N20.1;IL15;RPL5P13;LSM3P4;RP11-223C24.2;INPP4B;RP11-223C24.1	RP11-54P19.1;RP11-284M14.1;USP38;RP11-364L4.3;Y_RNA;MIR3139;RP11-364L4.1;GAB1;RP11-58H15.1;RP11-58H15.3
CESC-HM-A3JK-TP	HPV35~884~+~chr4~142660782~+	chr4	142660782	HPV35	884	2966	chr4:142660782	2	ZNF330;RP11-586L23.1;RP11-362F19.1;RP11-362F19.2;RP11-362F19.3;RP11-208N20.1;IL15;RPL5P13;LSM3P4;RP11-223C24.2;INPP4B;RP11-223C24.1	RP11-54P19.1;RP11-284M14.1;USP38;RP11-364L4.3;Y_RNA;MIR3139;RP11-364L4.1;GAB1;RP11-58H15.1;RP11-58H15.3
LIHC-DD-AADV-TP	chr4~151390410~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	chr4	151390410	NC_003977_3182nt_Hepatitis_B_virus	1760	18	chr4:151390410	2	SNORD73;RPS3A;SNORD73A;RP11-372K14.2;SH3D19;RP11-731D1.1;RP11-731D1.3;PRSS48;RNU6-1282P;RP11-731D1.4	RP11-610P16.1;FAM160A1;AC097455.1;RN7SKP35;RP11-164P12.4;RP11-164P12.5;RP11-164P12.3;GATB;RP11-424M21.1;RP11-503L23.1
LIHC-CC-A8HT-TP	NC_003977_3182nt_Hepatitis_B_virus~1804~+~chr4~150864667~+	chr4	150864667	NC_003977_3182nt_Hepatitis_B_virus	1804	16	chr4:151390410	2	RNA5SP167;RNU6-1230P;RP11-423J7.1;DCLK2;RNU7-194P;RP11-174F8.1;RP11-1336O20.2;MAB21L2;AC110813.1;ZBTB8OSP1;LRBA	RNA5SP168;AK4P6;SNORD73;RPS3A;SNORD73A;RP11-372K14.2;SH3D19;RP11-731D1.1;RP11-731D1.3;PRSS48
LIHC-G3-A3CH-NT	NC_003977_3182nt_Hepatitis_B_virus~1752~+~chr4~153937168~+	chr4	153937168	NC_003977_3182nt_Hepatitis_B_virus	1752	14	chr4:154570759	2	RN7SL419P;KIAA0922;RP11-153M7.1;RP11-153M7.3;TLR2;RP11-153M7.5;RNF175;AC020703.1;SFRP2;AC020703.2	AC079298.1;RP11-290O12.2;RP11-9N12.2;RP11-9N12.3;DCHS2;RP11-290O12.1;RP11-158C21.2;PLRG1;RNU6-1285P;RP11-158C21.3
LIHC-FV-A3R2-NT	chr4~154570759~+~NC_001401_4679nt_Adeno_associated_virus_2~250~-	chr4	154570759	NC_001401_4679nt_Adeno_associated_virus_2	250	10	chr4:154570759	2	AC079298.1;RP11-290O12.2;RP11-9N12.2;RP11-9N12.3;DCHS2;RP11-290O12.1;RP11-158C21.2;PLRG1;RNU6-1285P;RP11-158C21.3;FGB	FGA;FGG;LRAT;RP11-21G20.1;RP11-21G20.3;RP11-21G20.4;RNU2-66P;RNU2-44P;RBM46;RP11-92A5.2
