hotspot	Chromosome	hotspot_coord	virus_genome	hotspot_virus_tally	insert_genes	insert_gene_count	hotspot_name
chr10:38237343	chr10	38237343	HPV11	1	RP11-291L22.4~ABCD1P2	2	chr10:38237343^RP11-291L22.4~ABCD1P2
chr10:38237343	chr10	38237343	HPV16	2	RP11-291L22.4~ABCD1P2	2	chr10:38237343^RP11-291L22.4~ABCD1P2
chr10:38237343	chr10	38237343	HPV58	1	RP11-291L22.4~ABCD1P2	2	chr10:38237343^RP11-291L22.4~ABCD1P2
chr10:38844528	chr10	38844528	HBV	2	RP11-96F8.1~KSR1P1	6	chr10:38844528^RP11-96F8.1~KSR1P1
chr10:38844528	chr10	38844528	HPV11	1	RP11-96F8.1~KSR1P1	6	chr10:38844528^RP11-96F8.1~KSR1P1
chr10:38844528	chr10	38844528	HPV16	5	RP11-96F8.1~KSR1P1	6	chr10:38844528^RP11-96F8.1~KSR1P1
chr10:38844528	chr10	38844528	NC_001806_152222nt_Human_alphaherpesvirus_1	1	RP11-96F8.1~KSR1P1	6	chr10:38844528^RP11-96F8.1~KSR1P1
chr10:39680364	chr10	39680364	HPV11	1	RP11-96F8.1~KSR1P1	8	chr10:39680364^RP11-96F8.1~KSR1P1
chr10:39680364	chr10	39680364	HPV16	4	RP11-96F8.1~KSR1P1	8	chr10:39680364^RP11-96F8.1~KSR1P1
chr10:39680364	chr10	39680364	HPV33	1	RP11-96F8.1~KSR1P1	8	chr10:39680364^RP11-96F8.1~KSR1P1
chr10:39680364	chr10	39680364	HPV45	1	RP11-96F8.1~KSR1P1	8	chr10:39680364^RP11-96F8.1~KSR1P1
chr10:39680364	chr10	39680364	HPV59	1	RP11-96F8.1~KSR1P1	8	chr10:39680364^RP11-96F8.1~KSR1P1
chr10:402545	chr10	402545	HPV11	1	DIP2C	5	chr10:402545^DIP2C
chr10:402545	chr10	402545	HPV16	5	DIP2C	5	chr10:402545^DIP2C
chr10:402545	chr10	402545	HPV33	1	DIP2C	5	chr10:402545^DIP2C
chr10:402545	chr10	402545	HPV58	1	DIP2C	5	chr10:402545^DIP2C
chr10:40883848	chr10	40883848	HPV11	1	RP11-96F8.1~KSR1P1	3	chr10:40883848^RP11-96F8.1~KSR1P1
chr10:40883848	chr10	40883848	HPV16	1	RP11-96F8.1~KSR1P1	3	chr10:40883848^RP11-96F8.1~KSR1P1
chr10:40883848	chr10	40883848	HPV33	1	RP11-96F8.1~KSR1P1	3	chr10:40883848^RP11-96F8.1~KSR1P1
chr10:41622002	chr10	41622002	HPV11	1	RP11-96F8.1~KSR1P1	7	chr10:41622002^RP11-96F8.1~KSR1P1
chr10:41622002	chr10	41622002	HPV16	5	RP11-96F8.1~KSR1P1	7	chr10:41622002^RP11-96F8.1~KSR1P1
chr10:41622002	chr10	41622002	HPV33	1	RP11-96F8.1~KSR1P1	7	chr10:41622002^RP11-96F8.1~KSR1P1
chr10:42036473	chr10	42036473	HPV11	1	RP11-96F8.1~KSR1P1	14	chr10:42036473^RP11-96F8.1~KSR1P1
chr10:42036473	chr10	42036473	HPV16	11	RP11-96F8.1~KSR1P1	14	chr10:42036473^RP11-96F8.1~KSR1P1
chr10:42036473	chr10	42036473	HPV18	1	RP11-96F8.1~KSR1P1	14	chr10:42036473^RP11-96F8.1~KSR1P1
chr10:42036473	chr10	42036473	HPV33	2	RP11-96F8.1~KSR1P1	14	chr10:42036473^RP11-96F8.1~KSR1P1
chr10:42036473	chr10	42036473	HPV58	1	RP11-96F8.1~KSR1P1	14	chr10:42036473^RP11-96F8.1~KSR1P1
chr10:42876800	chr10	42876800	HPV16	7	RP11-124O11.1~LINC01264	3	chr10:42876800^RP11-124O11.1~LINC01264
chr10:42876800	chr10	42876800	HPV33	1	RP11-124O11.1~LINC01264	3	chr10:42876800^RP11-124O11.1~LINC01264
chr10:43373927	chr10	43373927	Eppstein-Barr	1	RASGEF1A	2	chr10:43373927^RASGEF1A
chr10:43373927	chr10	43373927	HPV11	1	RASGEF1A	2	chr10:43373927^RASGEF1A
chr10:43373927	chr10	43373927	HPV16	4	RASGEF1A	2	chr10:43373927^RASGEF1A
chr10:44109532	chr10	44109532	HPV16	3	AL512640.1~RP11-20J15.2	2	chr10:44109532^AL512640.1~RP11-20J15.2
chr10:44852550	chr10	44852550	HPV16	3	CEP164P1	1	chr10:44852550^CEP164P1
chr10:44852550	chr10	44852550	HPV33	1	CEP164P1	1	chr10:44852550^CEP164P1
chr10:45652958	chr10	45652958	Eppstein-Barr	2	ALOX5	2	chr10:45652958^ALOX5
chr10:45652958	chr10	45652958	HPV16	8	ALOX5	2	chr10:45652958^ALOX5
chr10:45652958	chr10	45652958	HPV33	1	ALOX5	2	chr10:45652958^ALOX5
chr10:46433139	chr10	46433139	HBV	1	ANXA8L1	2	chr10:46433139^ANXA8L1
chr10:46433139	chr10	46433139	HPV16	3	ANXA8L1	2	chr10:46433139^ANXA8L1
chr10:46433139	chr10	46433139	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	ANXA8L1	2	chr10:46433139^ANXA8L1
chr10:46848629	chr10	46848629	HPV11	1	BMS1P1	1	chr10:46848629^BMS1P1
chr10:46848629	chr10	46848629	HPV16	4	BMS1P1	1	chr10:46848629^BMS1P1
chr10:47371554	chr10	47371554	HPV16	3	ANXA8	1	chr10:47371554^ANXA8
chr10:47854039	chr10	47854039	HBV	1	CH17-360D5.1;CH17-360D5.2	2	chr10:47854039^CH17-360D5.1;CH17-360D5.2
chr10:47854039	chr10	47854039	HPV11	1	CH17-360D5.1;CH17-360D5.2	2	chr10:47854039^CH17-360D5.1;CH17-360D5.2
chr10:47854039	chr10	47854039	HPV16	4	CH17-360D5.1;CH17-360D5.2	2	chr10:47854039^CH17-360D5.1;CH17-360D5.2
chr10:47854039	chr10	47854039	HPV33	1	CH17-360D5.1;CH17-360D5.2	2	chr10:47854039^CH17-360D5.1;CH17-360D5.2
chr10:47854039	chr10	47854039	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	CH17-360D5.1;CH17-360D5.2	2	chr10:47854039^CH17-360D5.1;CH17-360D5.2
chr10:4844296	chr10	4844296	HPV16	3	LINC00704~AKR1E2	2	chr10:4844296^LINC00704~AKR1E2
chr10:49498730	chr10	49498730	HPV16	2	ERCC6	1	chr10:49498730^ERCC6
chr10:49498730	chr10	49498730	HPV33	1	ERCC6	1	chr10:49498730^ERCC6
chr10:50085155	chr10	50085155	HPV16	4	AGAP6	1	chr10:50085155^AGAP6
chr10:50992541	chr10	50992541	HPV16	2	PRKG1	2	chr10:50992541^PRKG1
chr10:50992541	chr10	50992541	HPV33	1	PRKG1	2	chr10:50992541^PRKG1
chr10:51660373	chr10	51660373	HPV16	3	PRKG1	4	chr10:51660373^PRKG1
chr10:51660373	chr10	51660373	HPV33	1	PRKG1	4	chr10:51660373^PRKG1
chr10:52285614	chr10	52285614	HPV16	3	PRKG1	2	chr10:52285614^PRKG1
chr10:52814265	chr10	52814265	HPV16	4	RP11-556E13.1	2	chr10:52814265^RP11-556E13.1
chr10:52814265	chr10	52814265	HPV33	1	RP11-556E13.1	2	chr10:52814265^RP11-556E13.1
chr10:53868605	chr10	53868605	HPV11	1	PCDH15	2	chr10:53868605^PCDH15
chr10:53868605	chr10	53868605	HPV16	2	PCDH15	2	chr10:53868605^PCDH15
chr10:53868605	chr10	53868605	HPV18	1	PCDH15	2	chr10:53868605^PCDH15
chr10:5661375	chr10	5661375	HPV16	2	FAM208B;RP11-336A10.2	1	chr10:5661375^FAM208B;RP11-336A10.2
chr10:5661375	chr10	5661375	HPV33	1	FAM208B;RP11-336A10.2	1	chr10:5661375^FAM208B;RP11-336A10.2
chr10:5661375	chr10	5661375	NC_001806_152222nt_Human_alphaherpesvirus_1	1	FAM208B;RP11-336A10.2	1	chr10:5661375^FAM208B;RP11-336A10.2
chr10:56655222	chr10	56655222	HPV16	2	SNORD2~AC026393.1	2	chr10:56655222^SNORD2~AC026393.1
chr10:56655222	chr10	56655222	HPV33	1	SNORD2~AC026393.1	2	chr10:56655222^SNORD2~AC026393.1
chr10:57430602	chr10	57430602	HPV11	1	RP11-550A9.1~RP11-448K10.1	2	chr10:57430602^RP11-550A9.1~RP11-448K10.1
chr10:57430602	chr10	57430602	HPV16	2	RP11-550A9.1~RP11-448K10.1	2	chr10:57430602^RP11-550A9.1~RP11-448K10.1
chr10:59807205	chr10	59807205	Eppstein-Barr	1	CCDC6	3	chr10:59807205^CCDC6
chr10:59807205	chr10	59807205	HPV16	3	CCDC6	3	chr10:59807205^CCDC6
chr10:59807205	chr10	59807205	HPV18	1	CCDC6	3	chr10:59807205^CCDC6
chr10:6098488	chr10	6098488	Eppstein-Barr	1	PFKFB3	2	chr10:6098488^PFKFB3
chr10:6098488	chr10	6098488	HPV16	1	PFKFB3	2	chr10:6098488^PFKFB3
chr10:6098488	chr10	6098488	HPV33	1	PFKFB3	2	chr10:6098488^PFKFB3
chr10:61182350	chr10	61182350	HPV11	1	LINC00845~TMEM26	3	chr10:61182350^LINC00845~TMEM26
chr10:61182350	chr10	61182350	HPV16	3	LINC00845~TMEM26	3	chr10:61182350^LINC00845~TMEM26
chr10:62021710	chr10	62021710	HBV	1	ARID5B	2	chr10:62021710^ARID5B
chr10:62021710	chr10	62021710	HPV16	3	ARID5B	2	chr10:62021710^ARID5B
chr10:62021710	chr10	62021710	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	ARID5B	2	chr10:62021710^ARID5B
chr10:63180454	chr10	63180454	Eppstein-Barr	1	JMJD1C	2	chr10:63180454^JMJD1C
chr10:63180454	chr10	63180454	HPV16	2	JMJD1C	2	chr10:63180454^JMJD1C
chr10:64377491	chr10	64377491	HBV	1	DBF4P1~RPL17P35	5	chr10:64377491^DBF4P1~RPL17P35
chr10:64377491	chr10	64377491	HPV16	4	DBF4P1~RPL17P35	5	chr10:64377491^DBF4P1~RPL17P35
chr10:6620513	chr10	6620513	HPV16	4	AL158210.1~RP11-554I8.2	2	chr10:6620513^AL158210.1~RP11-554I8.2
chr10:6620513	chr10	6620513	HPV58	1	AL158210.1~RP11-554I8.2	2	chr10:6620513^AL158210.1~RP11-554I8.2
chr10:66765088	chr10	66765088	HBV	1	CTNNA3	3	chr10:66765088^CTNNA3
chr10:66765088	chr10	66765088	HPV16	2	CTNNA3	3	chr10:66765088^CTNNA3
chr10:67577466	chr10	67577466	HPV16	2	CTNNA3	3	chr10:67577466^CTNNA3
chr10:67577466	chr10	67577466	HPV18	1	CTNNA3	3	chr10:67577466^CTNNA3
chr10:67577466	chr10	67577466	HPV33	1	CTNNA3	3	chr10:67577466^CTNNA3
chr10:68097592	chr10	68097592	HPV11	1	KRT19P4~PBLD	1	chr10:68097592^KRT19P4~PBLD
chr10:68097592	chr10	68097592	HPV16	1	KRT19P4~PBLD	1	chr10:68097592^KRT19P4~PBLD
chr10:68097592	chr10	68097592	NC_001702_8135nt_Murine_type_C_retrovirus	1	KRT19P4~PBLD	1	chr10:68097592^KRT19P4~PBLD
chr10:69129189	chr10	69129189	Eppstein-Barr	5	SRGN	3	chr10:69129189^SRGN
chr10:69129189	chr10	69129189	HPV11	1	SRGN	3	chr10:69129189^SRGN
chr10:69129189	chr10	69129189	HPV16	3	SRGN	3	chr10:69129189^SRGN
chr10:69129189	chr10	69129189	HPV33	1	SRGN	3	chr10:69129189^SRGN
chr10:7028570	chr10	7028570	HPV16	5	RP11-799O21.2~RP11-393K12.2	2	chr10:7028570^RP11-799O21.2~RP11-393K12.2
chr10:70562526	chr10	70562526	Eppstein-Barr	2	ADAMTS14	1	chr10:70562526^ADAMTS14
chr10:70562526	chr10	70562526	HPV16	1	ADAMTS14	1	chr10:70562526^ADAMTS14
chr10:71400083	chr10	71400083	HPV11	1	RP11-327E2.5~CDH23-AS1	2	chr10:71400083^RP11-327E2.5~CDH23-AS1
chr10:71400083	chr10	71400083	HPV16	2	RP11-327E2.5~CDH23-AS1	2	chr10:71400083^RP11-327E2.5~CDH23-AS1
chr10:71400083	chr10	71400083	HPV33	1	RP11-327E2.5~CDH23-AS1	2	chr10:71400083^RP11-327E2.5~CDH23-AS1
chr10:71400083	chr10	71400083	HPV58	1	RP11-327E2.5~CDH23-AS1	2	chr10:71400083^RP11-327E2.5~CDH23-AS1
chr10:71806823	chr10	71806823	HPV16	3	AC073370.1~CHST3	2	chr10:71806823^AC073370.1~CHST3
chr10:71806823	chr10	71806823	HPV18	1	AC073370.1~CHST3	2	chr10:71806823^AC073370.1~CHST3
chr10:71806823	chr10	71806823	HPV31	1	AC073370.1~CHST3	2	chr10:71806823^AC073370.1~CHST3
chr10:71806823	chr10	71806823	HPV33	1	AC073370.1~CHST3	2	chr10:71806823^AC073370.1~CHST3
chr10:71806823	chr10	71806823	HPV58	1	AC073370.1~CHST3	2	chr10:71806823^AC073370.1~CHST3
chr10:71806823	chr10	71806823	NC_001702_8135nt_Murine_type_C_retrovirus	1	AC073370.1~CHST3	2	chr10:71806823^AC073370.1~CHST3
chr10:72432846	chr10	72432846	Eppstein-Barr	1	MICU1	2	chr10:72432846^MICU1
chr10:72432846	chr10	72432846	HPV16	2	MICU1	2	chr10:72432846^MICU1
chr10:72432846	chr10	72432846	HPV58	1	MICU1	2	chr10:72432846^MICU1
chr10:73204161	chr10	73204161	Eppstein-Barr	1	ANXA7	1	chr10:73204161^ANXA7
chr10:73204161	chr10	73204161	HPV16	2	ANXA7	1	chr10:73204161^ANXA7
chr10:73204161	chr10	73204161	NC_001702_8135nt_Murine_type_C_retrovirus	1	ANXA7	1	chr10:73204161^ANXA7
chr10:73651097	chr10	73651097	Eppstein-Barr	2	FUT11	2	chr10:73651097^FUT11
chr10:73651097	chr10	73651097	HBV	1	FUT11	2	chr10:73651097^FUT11
chr10:73651097	chr10	73651097	HPV16	4	FUT11	2	chr10:73651097^FUT11
chr10:73651097	chr10	73651097	NC_001501_8332nt_Moloney_murine_leukemia_virus	2	FUT11	2	chr10:73651097^FUT11
chr10:73651097	chr10	73651097	NC_001806_152222nt_Human_alphaherpesvirus_1	1	FUT11	2	chr10:73651097^FUT11
chr10:74283093	chr10	74283093	HPV16	4	ADK	2	chr10:74283093^ADK
chr10:76421684	chr10	76421684	HBV	1	C10orf11	2	chr10:76421684^C10orf11
chr10:76421684	chr10	76421684	HPV16	2	C10orf11	2	chr10:76421684^C10orf11
chr10:76421684	chr10	76421684	HPV58	1	C10orf11	2	chr10:76421684^C10orf11
chr10:77297117	chr10	77297117	HPV16	3	KCNMA1	3	chr10:77297117^KCNMA1
chr10:77985892	chr10	77985892	Eppstein-Barr	3	RPS24	3	chr10:77985892^RPS24
chr10:77985892	chr10	77985892	HPV16	3	RPS24	3	chr10:77985892^RPS24
chr10:77985892	chr10	77985892	HPV33	1	RPS24	3	chr10:77985892^RPS24
chr10:77985892	chr10	77985892	NC_001702_8135nt_Murine_type_C_retrovirus	1	RPS24	3	chr10:77985892^RPS24
chr10:78612170	chr10	78612170	HPV16	3	LINC00856	2	chr10:78612170^LINC00856
chr10:79350316	chr10	79350316	Eppstein-Barr	1	ZMIZ1	3	chr10:79350316^ZMIZ1
chr10:79350316	chr10	79350316	HPV16	5	ZMIZ1	3	chr10:79350316^ZMIZ1
chr10:79350316	chr10	79350316	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	1	ZMIZ1	3	chr10:79350316^ZMIZ1
chr10:79350316	chr10	79350316	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	ZMIZ1	3	chr10:79350316^ZMIZ1
chr10:79350316	chr10	79350316	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	ZMIZ1	3	chr10:79350316^ZMIZ1
chr10:79350316	chr10	79350316	NC_001702_8135nt_Murine_type_C_retrovirus	1	ZMIZ1	3	chr10:79350316^ZMIZ1
chr10:79866546	chr10	79866546	Eppstein-Barr	1	ANXA11	1	chr10:79866546^ANXA11
chr10:79866546	chr10	79866546	HBV	1	ANXA11	1	chr10:79866546^ANXA11
chr10:79866546	chr10	79866546	HPV16	2	ANXA11	1	chr10:79866546^ANXA11
chr10:80516904	chr10	80516904	HPV16	3	DYDC2~FAM213A	1	chr10:80516904^DYDC2~FAM213A
chr10:80516904	chr10	80516904	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	1	DYDC2~FAM213A	1	chr10:80516904^DYDC2~FAM213A
chr10:80516904	chr10	80516904	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	DYDC2~FAM213A	1	chr10:80516904^DYDC2~FAM213A
chr10:805925	chr10	805925	HBV	2	DIP2C	3	chr10:805925^DIP2C
chr10:805925	chr10	805925	HPV11	1	DIP2C	3	chr10:805925^DIP2C
chr10:805925	chr10	805925	HPV16	6	DIP2C	3	chr10:805925^DIP2C
chr10:805925	chr10	805925	HPV33	1	DIP2C	3	chr10:805925^DIP2C
chr10:805925	chr10	805925	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	DIP2C	3	chr10:805925^DIP2C
chr10:8082653	chr10	8082653	HPV16	7	TAF3~GATA3-AS1	3	chr10:8082653^TAF3~GATA3-AS1
chr10:8082653	chr10	8082653	HPV33	1	TAF3~GATA3-AS1	3	chr10:8082653^TAF3~GATA3-AS1
chr10:8082653	chr10	8082653	HPV58	1	TAF3~GATA3-AS1	3	chr10:8082653^TAF3~GATA3-AS1
chr10:81581012	chr10	81581012	HPV16	2	AL356154.1~AL096864.1	2	chr10:81581012^AL356154.1~AL096864.1
chr10:81581012	chr10	81581012	HPV33	1	AL356154.1~AL096864.1	2	chr10:81581012^AL356154.1~AL096864.1
chr10:82678319	chr10	82678319	HPV16	2	NRG3	3	chr10:82678319^NRG3
chr10:82678319	chr10	82678319	HPV33	1	NRG3	3	chr10:82678319^NRG3
chr10:84218312	chr10	84218312	Eppstein-Barr	1	HMGN2P8~RP11-338I21.1	2	chr10:84218312^HMGN2P8~RP11-338I21.1
chr10:84218312	chr10	84218312	HPV16	2	HMGN2P8~RP11-338I21.1	2	chr10:84218312^HMGN2P8~RP11-338I21.1
chr10:84218312	chr10	84218312	HPV33	1	HMGN2P8~RP11-338I21.1	2	chr10:84218312^HMGN2P8~RP11-338I21.1
chr10:84218312	chr10	84218312	HPV58	1	HMGN2P8~RP11-338I21.1	2	chr10:84218312^HMGN2P8~RP11-338I21.1
chr10:84800634	chr10	84800634	HPV16	4	AC091487.1~LINC01519	2	chr10:84800634^AC091487.1~LINC01519
chr10:87090236	chr10	87090236	HBV	1	FAM35A	2	chr10:87090236^FAM35A
chr10:87090236	chr10	87090236	HPV11	1	FAM35A	2	chr10:87090236^FAM35A
chr10:87090236	chr10	87090236	HPV16	2	FAM35A	2	chr10:87090236^FAM35A
chr10:87797390	chr10	87797390	Eppstein-Barr	2	KLLN	1	chr10:87797390^KLLN
chr10:87797390	chr10	87797390	HPV16	1	KLLN	1	chr10:87797390^KLLN
chr10:88547814	chr10	88547814	HPV16	4	RNLS	3	chr10:88547814^RNLS
chr10:88547814	chr10	88547814	HPV33	1	RNLS	3	chr10:88547814^RNLS
chr10:89288564	chr10	89288564	Eppstein-Barr	2	IFIT2;LIPA	1	chr10:89288564^IFIT2;LIPA
chr10:89288564	chr10	89288564	HPV16	3	IFIT2;LIPA	1	chr10:89288564^IFIT2;LIPA
chr10:89288564	chr10	89288564	HPV33	1	IFIT2;LIPA	1	chr10:89288564^IFIT2;LIPA
chr10:89288564	chr10	89288564	NC_001806_152222nt_Human_alphaherpesvirus_1	1	IFIT2;LIPA	1	chr10:89288564^IFIT2;LIPA
chr10:91516213	chr10	91516213	Eppstein-Barr	1	HECTD2	2	chr10:91516213^HECTD2
chr10:91516213	chr10	91516213	HPV16	2	HECTD2	2	chr10:91516213^HECTD2
chr10:91516213	chr10	91516213	HPV33	1	HECTD2	2	chr10:91516213^HECTD2
chr10:92620292	chr10	92620292	Eppstein-Barr	1	IDE	2	chr10:92620292^IDE
chr10:92620292	chr10	92620292	HPV16	2	IDE	2	chr10:92620292^IDE
chr10:92620292	chr10	92620292	HPV33	2	IDE	2	chr10:92620292^IDE
chr10:93584700	chr10	93584700	Eppstein-Barr	1	CEP55	2	chr10:93584700^CEP55
chr10:93584700	chr10	93584700	HPV11	1	CEP55	2	chr10:93584700^CEP55
chr10:93584700	chr10	93584700	HPV33	1	CEP55	2	chr10:93584700^CEP55
chr10:93584700	chr10	93584700	HPV59	1	CEP55	2	chr10:93584700^CEP55
chr10:94181707	chr10	94181707	HBV	1	NOC3L	1	chr10:94181707^NOC3L
chr10:94181707	chr10	94181707	HPV16	2	NOC3L	1	chr10:94181707^NOC3L
chr10:94181707	chr10	94181707	HPV18	1	NOC3L	1	chr10:94181707^NOC3L
chr10:95746583	chr10	95746583	HPV16	2	ENTPD1	1	chr10:95746583^ENTPD1
chr10:95746583	chr10	95746583	HPV33	1	ENTPD1	1	chr10:95746583^ENTPD1
chr10:96752205	chr10	96752205	Eppstein-Barr	2	RPL13AP5	4	chr10:96752205^RPL13AP5
chr10:96752205	chr10	96752205	HBV	1	RPL13AP5	4	chr10:96752205^RPL13AP5
chr10:96752205	chr10	96752205	HPV11	1	RPL13AP5	4	chr10:96752205^RPL13AP5
chr10:96752205	chr10	96752205	HPV58	1	RPL13AP5	4	chr10:96752205^RPL13AP5
chr10:96752205	chr10	96752205	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	RPL13AP5	4	chr10:96752205^RPL13AP5
chr10:96752205	chr10	96752205	NC_001702_8135nt_Murine_type_C_retrovirus	2	RPL13AP5	4	chr10:96752205^RPL13AP5
chr10:97381143	chr10	97381143	Eppstein-Barr	2	ARHGAP19	2	chr10:97381143^ARHGAP19
chr10:97381143	chr10	97381143	HPV16	2	ARHGAP19	2	chr10:97381143^ARHGAP19
chr10:97381143	chr10	97381143	HPV18	1	ARHGAP19	2	chr10:97381143^ARHGAP19
chr10:97790167	chr10	97790167	HPV31	2	CRTAC1	2	chr10:97790167^CRTAC1
chr10:97790167	chr10	97790167	HPV33	1	CRTAC1	2	chr10:97790167^CRTAC1
chr10:97790167	chr10	97790167	HPV58	1	CRTAC1	2	chr10:97790167^CRTAC1
chr10:98266299	chr10	98266299	HPV16	3	HPSE2	2	chr10:98266299^HPSE2
chr10:99221485	chr10	99221485	HPV16	3	HPSE2	2	chr10:99221485^HPSE2
chr11:100755978	chr11	100755978	HPV16	5	ARHGAP42	3	chr11:100755978^ARHGAP42
chr11:101635672	chr11	101635672	HPV16	3	TRPC6	6	chr11:101635672^TRPC6
chr11:101635672	chr11	101635672	HPV33	1	TRPC6	6	chr11:101635672^TRPC6
chr11:101635672	chr11	101635672	HPV45	3	TRPC6	6	chr11:101635672^TRPC6
chr11:102328588	chr11	102328588	HPV16	1	BIRC3	1	chr11:102328588^BIRC3
chr11:102328588	chr11	102328588	HPV33	1	BIRC3	1	chr11:102328588^BIRC3
chr11:102328588	chr11	102328588	NC_001702_8135nt_Murine_type_C_retrovirus	1	BIRC3	1	chr11:102328588^BIRC3
chr11:102737944	chr11	102737944	HPV16	3	MMP8~AP000619.5	4	chr11:102737944^MMP8~AP000619.5
chr11:102737944	chr11	102737944	HPV18	3	MMP8~AP000619.5	4	chr11:102737944^MMP8~AP000619.5
chr11:102737944	chr11	102737944	HPV33	2	MMP8~AP000619.5	4	chr11:102737944^MMP8~AP000619.5
chr11:103638798	chr11	103638798	HPV16	5	RP11-37O16.8~RP11-563P16.1	2	chr11:103638798^RP11-37O16.8~RP11-563P16.1
chr11:104787934	chr11	104787934	HBV	1	RP11-886D15.1~RP11-681H10.1	2	chr11:104787934^RP11-886D15.1~RP11-681H10.1
chr11:104787934	chr11	104787934	HPV16	2	RP11-886D15.1~RP11-681H10.1	2	chr11:104787934^RP11-886D15.1~RP11-681H10.1
chr11:104787934	chr11	104787934	HPV18	1	RP11-886D15.1~RP11-681H10.1	2	chr11:104787934^RP11-886D15.1~RP11-681H10.1
chr11:104787934	chr11	104787934	HPV33	1	RP11-886D15.1~RP11-681H10.1	2	chr11:104787934^RP11-886D15.1~RP11-681H10.1
chr11:107596990	chr11	107596990	Eppstein-Barr	1	ELMOD1	2	chr11:107596990^ELMOD1
chr11:107596990	chr11	107596990	HPV16	4	ELMOD1	2	chr11:107596990^ELMOD1
chr11:10854354	chr11	10854354	Eppstein-Barr	1	CTD-2003C8.2~RP11-179A10.2	2	chr11:10854354^CTD-2003C8.2~RP11-179A10.2
chr11:10854354	chr11	10854354	HPV16	4	CTD-2003C8.2~RP11-179A10.2	2	chr11:10854354^CTD-2003C8.2~RP11-179A10.2
chr11:10854354	chr11	10854354	HPV33	1	CTD-2003C8.2~RP11-179A10.2	2	chr11:10854354^CTD-2003C8.2~RP11-179A10.2
chr11:109434908	chr11	109434908	HPV16	4	C11orf87;RP11-708B6.2	2	chr11:109434908^C11orf87;RP11-708B6.2
chr11:109434908	chr11	109434908	HPV58	1	C11orf87;RP11-708B6.2	2	chr11:109434908^C11orf87;RP11-708B6.2
chr11:110173939	chr11	110173939	Eppstein-Barr	1	RDX	1	chr11:110173939^RDX
chr11:110173939	chr11	110173939	HPV16	2	RDX	1	chr11:110173939^RDX
chr11:110173939	chr11	110173939	HPV33	1	RDX	1	chr11:110173939^RDX
chr11:110805575	chr11	110805575	HPV16	4	ARHGAP20	1	chr11:110805575^ARHGAP20
chr11:111483288	chr11	111483288	Eppstein-Barr	4	POU2AF1	4	chr11:111483288^POU2AF1
chr11:111483288	chr11	111483288	HPV33	1	POU2AF1	4	chr11:111483288^POU2AF1
chr11:111976154	chr11	111976154	Eppstein-Barr	1	PPP2R1B	2	chr11:111976154^PPP2R1B
chr11:111976154	chr11	111976154	HPV16	4	PPP2R1B	2	chr11:111976154^PPP2R1B
chr11:111976154	chr11	111976154	HPV58	1	PPP2R1B	2	chr11:111976154^PPP2R1B
chr11:112861015	chr11	112861015	HPV11	1	NCAM1	3	chr11:112861015^NCAM1
chr11:112861015	chr11	112861015	HPV16	5	NCAM1	3	chr11:112861015^NCAM1
chr11:114047911	chr11	114047911	HPV16	6	HTR3B~HTR3A	2	chr11:114047911^HTR3B~HTR3A
chr11:11452929	chr11	11452929	HPV16	4	GALNT18	4	chr11:11452929^GALNT18
chr11:11452929	chr11	11452929	HPV18	1	GALNT18	4	chr11:11452929^GALNT18
chr11:115465405	chr11	115465405	HPV16	2	CADM1	2	chr11:115465405^CADM1
chr11:115465405	chr11	115465405	HPV58	1	CADM1	2	chr11:115465405^CADM1
chr11:116780702	chr11	116780702	HPV16	4	AP000770.1~BUD13	2	chr11:116780702^AP000770.1~BUD13
chr11:116780702	chr11	116780702	HPV33	1	AP000770.1~BUD13	2	chr11:116780702^AP000770.1~BUD13
chr11:117238788	chr11	117238788	Eppstein-Barr	1	DSCAML1	2	chr11:117238788^DSCAML1
chr11:117238788	chr11	117238788	HPV16	7	DSCAML1	2	chr11:117238788^DSCAML1
chr11:118199050	chr11	118199050	HPV16	3	CD3E	1	chr11:118199050^CD3E
chr11:119175279	chr11	119175279	Eppstein-Barr	5	USP2-AS1	2	chr11:119175279^USP2-AS1
chr11:119175279	chr11	119175279	HPV11	1	USP2-AS1	2	chr11:119175279^USP2-AS1
chr11:119175279	chr11	119175279	HPV16	1	USP2-AS1	2	chr11:119175279^USP2-AS1
chr11:119889086	chr11	119889086	HPV16	4	CTD-2523D13.2~RP11-215D10.1	2	chr11:119889086^CTD-2523D13.2~RP11-215D10.1
chr11:120323011	chr11	120323011	HBV	1	ARHGEF12~TCEB1P22	2	chr11:120323011^ARHGEF12~TCEB1P22
chr11:120323011	chr11	120323011	HPV16	4	ARHGEF12~TCEB1P22	2	chr11:120323011^ARHGEF12~TCEB1P22
chr11:12075879	chr11	12075879	Eppstein-Barr	1	USP47	2	chr11:12075879^USP47
